94789KJFK JFK20190604074510806/04/19 07:45:31  5-MIN KJFK 041245Z 29010KT 10SM CLR 17/04 A3016 -200 42 0 310/10 RMK AO2 SLP212 T01670039
94789KJFK JFK20190604075011106/04/19 07:50:31  5-MIN KJFK 041250Z 31007KT 10SM FEW250 16/04 A3016 -200 44 0 320/07 RMK AO2 SLP212 T01610039
94789KJFK JFK20190604075510106/04/19 07:55:31  5-MIN KJFK 041255Z 33006KT 10SM CLR 17/04 A3016 -200 42 0 340/06 RMK AO2 T01670039
94789KJFK JFK20190604080010306/04/19 08:00:31  5-MIN KJFK 041300Z 32006KT 10SM CLR 17/04 A3016 -200 42 100 330/06 RMK AO2 T01720044
94789KJFK JFK20190604080511706/04/19 08:05:31  5-MIN KJFK 041305Z 32007KT 280V350 10SM CLR 17/04 A3016 -200 42 0 330/07 290V360 RMK AO2 T01670039
94789KJFK JFK20190604081010106/04/19 08:10:31  5-MIN KJFK 041310Z VRB03KT 10SM CLR 17/04 A3016 -200 42 0 VRB/03 RMK AO2 T01670039
94789KJFK JFK20190604081510306/04/19 08:15:31  5-MIN KJFK 041315Z 31009KT 10SM CLR 17/04 A3016 -200 41 100 330/09 RMK AO2 T01720039
94789KJFK JFK20190604082010106/04/19 08:20:31  5-MIN KJFK 041320Z 34005KT 10SM CLR 17/04 A3016 -200 42 0 350/05 RMK AO2 T01720044
94789KJFK JFK20190604082510106/04/19 08:25:31  5-MIN KJFK 041325Z 28006KT 10SM CLR 17/04 A3016 -200 42 0 290/06 RMK AO2 T01670039
94789KJFK JFK20190604083010306/04/19 08:30:31  5-MIN KJFK 041330Z VRB04KT 10SM CLR 17/04 A3016 -200 41 100 VRB/04 RMK AO2 T01720039
94789KJFK JFK20190604083510306/04/19 08:35:31  5-MIN KJFK 041335Z VRB05KT 10SM CLR 17/04 A3016 -200 42 100 VRB/05 RMK AO2 T01720044
94789KJFK JFK20190604084010106/04/19 08:40:31  5-MIN KJFK 041340Z 25007KT 10SM CLR 17/06 A3016 -200 46 0 260/07 RMK AO2 T01720056
94789KJFK JFK20190604084512006/04/19 08:45:31  5-MIN KJFK 041345Z 27008KT 10SM FEW050 FEW250 18/05 A3016 -200 42 100 290/08 RMK AO2 SLP213 T01780050
94789KJFK JFK20190604085013606/04/19 08:50:31  5-MIN KJFK 041350Z 30007KT 260V330 10SM FEW050 FEW250 17/04 A3016 -200 42 100 310/07 270V340 RMK AO2 SLP212 T01720044
94789KJFK JFK20190604085510306/04/19 08:55:31  5-MIN KJFK 041355Z 24007KT 10SM CLR 17/05 A3016 -200 44 100 250/07 RMK AO2 T01720050
94789KJFK JFK20190604090010306/04/19 09:00:31  5-MIN KJFK 041400Z 24007KT 10SM CLR 17/04 A3016 -200 42 100 260/07 RMK AO2 T01720044
94789KJFK JFK20190604090510306/04/19 09:05:31  5-MIN KJFK 041405Z 26007KT 10SM CLR 17/05 A3015 -190 44 100 270/07 RMK AO2 T01720050
94789KJFK JFK20190604091010306/04/19 09:10:31  5-MIN KJFK 041410Z 21008KT 10SM CLR 17/05 A3015 -190 44 100 230/08 RMK AO2 T01720050
94789KJFK JFK20190604091510306/04/19 09:15:31  5-MIN KJFK 041415Z 26009KT 10SM CLR 18/05 A3015 -190 42 100 270/09 RMK AO2 T01780050
94789KJFK JFK20190604092010306/04/19 09:20:31  5-MIN KJFK 041420Z 30008KT 10SM CLR 18/04 A3015 -190 41 100 310/08 RMK AO2 T01780044
94789KJFK JFK20190604092510306/04/19 09:25:31  5-MIN KJFK 041425Z 24006KT 10SM CLR 18/04 A3015 -190 41 100 260/06 RMK AO2 T01780044
94789KJFK JFK20190604093010306/04/19 09:30:31  5-MIN KJFK 041430Z 28008KT 10SM CLR 18/04 A3014 -180 41 100 290/08 RMK AO2 T01780044
94789KJFK JFK20190604093510906/04/19 09:35:31  5-MIN KJFK 041435Z 26010G14KT 10SM CLR 18/04 A3014 -190 41 100 270/10G14 RMK AO2 T01780044
94789KJFK JFK20190604094011906/04/19 09:40:31  5-MIN KJFK 041440Z 24009G14KT 10SM FEW055 FEW250 18/05 A3014 -180 42 100 250/09G14 RMK AO2 T01780050
94789KJFK JFK20190604094512606/04/19 09:45:31  5-MIN KJFK 041445Z 26009KT 10SM FEW055 FEW250 18/05 A3014 -180 42 100 270/09 RMK AO2 SLP207 T01780050 53019
94789KJFK JFK20190604095012606/04/19 09:50:31  5-MIN KJFK 041450Z 24011KT 10SM FEW055 FEW250 18/06 A3014 -180 42 200 250/11 RMK AO2 SLP206 T01830056 53019
94789KJFK JFK20190604095510306/04/19 09:55:31  5-MIN KJFK 041455Z 25011KT 10SM CLR 18/06 A3014 -180 42 200 270/11 RMK AO2 T01830056
94789KJFK JFK20190604100010306/04/19 10:00:31  5-MIN KJFK 041500Z 23010KT 10SM CLR 18/05 A3014 -190 42 100 240/10 RMK AO2 T01780050
94789KJFK JFK20190604100510906/04/19 10:05:31  5-MIN KJFK 041505Z 28009G17KT 10SM CLR 18/06 A3015 -190 42 200 290/09G17 RMK AO2 T01830056
94789KJFK JFK20190604101010906/04/19 10:10:31  5-MIN KJFK 041510Z 24010G17KT 10SM CLR 18/05 A3014 -180 41 200 250/10G17 RMK AO2 T01830050
94789KJFK JFK20190604101510306/04/19 10:15:31  5-MIN KJFK 041515Z 24008KT 10SM CLR 18/05 A3014 -190 41 200 250/08 RMK AO2 T01830050
94789KJFK JFK20190604102010906/04/19 10:20:31  5-MIN KJFK 041520Z 25012G17KT 10SM CLR 18/06 A3015 -190 42 200 260/12G17 RMK AO2 T01830056
94789KJFK JFK20190604102510906/04/19 10:25:31  5-MIN KJFK 041525Z 24009G17KT 10SM CLR 18/06 A3015 -190 42 200 260/09G17 RMK AO2 T01830056
94789KJFK JFK20190604103010306/04/19 10:30:31  5-MIN KJFK 041530Z 27009KT 10SM CLR 18/06 A3014 -180 44 200 280/09 RMK AO2 T01830061
94789KJFK JFK20190604103510906/04/19 10:35:31  5-MIN KJFK 041535Z 24012G17KT 10SM CLR 19/06 A3014 -190 43 300 250/12G17 RMK AO2 T01890061
94789KJFK JFK20190604104010906/04/19 10:40:31  5-MIN KJFK 041540Z 26011G17KT 10SM CLR 19/06 A3014 -180 43 300 280/11G17 RMK AO2 T01890061
94789KJFK JFK20190604104511006/04/19 10:45:31  5-MIN KJFK 041545Z 24010KT 10SM CLR 19/06 A3014 -180 43 300 250/10 RMK AO2 SLP206 T01890061
94789KJFK JFK20190604105012606/04/19 10:50:31  5-MIN KJFK 041550Z 25012G17KT 10SM FEW060 FEW250 18/06 A3013 -180 42 200 260/12G17 RMK AO2 SLP204 T01830056
94789KJFK JFK20190604105510906/04/19 10:55:31  5-MIN KJFK 041555Z 24013G17KT 10SM CLR 18/06 A3013 -180 42 200 250/13G17 RMK AO2 T01830056
94789KJFK JFK20190604110010306/04/19 11:00:31  5-MIN KJFK 041600Z 25013KT 10SM CLR 19/06 A3013 -180 41 300 260/13 RMK AO2 T01890056
94789KJFK JFK20190604110510306/04/19 11:05:31  5-MIN KJFK 041605Z 25015KT 10SM CLR 19/06 A3013 -180 41 300 260/15 RMK AO2 T01890056
94789KJFK JFK20190604111010306/04/19 11:10:31  5-MIN KJFK 041610Z 24015KT 10SM CLR 19/06 A3013 -170 41 300 250/15 RMK AO2 T01940061
94789KJFK JFK20190604111510906/04/19 11:15:31  5-MIN KJFK 041615Z 23012G20KT 10SM CLR 19/07 A3013 -170 46 300 240/12G20 RMK AO2 T01890072
94789KJFK JFK20190604112010906/04/19 11:20:31  5-MIN KJFK 041620Z 21014G20KT 10SM CLR 19/07 A3012 -170 46 300 220/14G20 RMK AO2 T01890072
94789KJFK JFK20190604112510306/04/19 11:25:31  5-MIN KJFK 041625Z 21011KT 10SM CLR 19/07 A3013 -170 46 300 230/11 RMK AO2 T01890072
94789KJFK JFK20190604113012506/04/19 11:30:31  5-MIN KJFK 041630Z 21012G18KT 180V250 10SM CLR 19/07 A3013 -170 46 300 230/12G18 190V260 RMK AO2 T01890072
94789KJFK JFK20190604113510306/04/19 11:35:31  5-MIN KJFK 041635Z 23015KT 10SM CLR 19/07 A3013 -170 44 300 250/15 RMK AO2 T01940072
94789KJFK JFK20190604114010306/04/19 11:40:31  5-MIN KJFK 041640Z 22014KT 10SM CLR 19/07 A3013 -170 44 300 230/14 RMK AO2 T01890067
94789KJFK JFK20190604114512006/04/19 11:45:31  5-MIN KJFK 041645Z 23014KT 10SM FEW060 BKN250 19/07 A3012 -170 43 400 240/14 RMK AO2 SLP200 T01940067
94789KJFK JFK20190604115012006/04/19 11:50:31  5-MIN KJFK 041650Z 23015KT 10SM FEW060 BKN250 19/07 A3012 -160 44 300 240/15 RMK AO2 SLP198 T01890067
94789KJFK JFK20190604115510306/04/19 11:55:31  5-MIN KJFK 041655Z 23014KT 10SM CLR 19/07 A3012 -160 44 300 240/14 RMK AO2 T01890067
94789KJFK JFK20190604120010306/04/19 12:00:31  5-MIN KJFK 041700Z 22016KT 10SM CLR 19/07 A3012 -160 43 400 240/16 RMK AO2 T01940067
94789KJFK JFK20190604120510906/04/19 12:05:31  5-MIN KJFK 041705Z 22014G21KT 10SM CLR 19/07 A3011 -160 43 400 240/14G21 RMK AO2 T01940067
94789KJFK JFK20190604121010306/04/19 12:10:31  5-MIN KJFK 041710Z 21013KT 10SM CLR 19/07 A3011 -150 44 400 220/13 RMK AO2 T01940072
94789KJFK JFK20190604121510306/04/19 12:15:31  5-MIN KJFK 041715Z 23014KT 10SM CLR 19/07 A3011 -150 43 400 240/14 RMK AO2 T01940067
94789KJFK JFK20190604122010306/04/19 12:20:31  5-MIN KJFK 041720Z 23015KT 10SM CLR 19/07 A3010 -150 43 400 240/15 RMK AO2 T01940067
94789KJFK JFK20190604122510306/04/19 12:25:31  5-MIN KJFK 041725Z 22014KT 10SM CLR 20/07 A3010 -150 41 400 230/14 RMK AO2 T02000067
94789KJFK JFK20190604123010906/04/19 12:30:31  5-MIN KJFK 041730Z 22016G20KT 10SM CLR 20/07 A3010 -150 43 400 230/16G20 RMK AO2 T02000072
94789KJFK JFK20190604123510906/04/19 12:35:31  5-MIN KJFK 041735Z 23016G21KT 10SM CLR 20/07 A3009 -140 41 400 240/16G21 RMK AO2 T02000067
94789KJFK JFK20190604124011906/04/19 12:40:31  5-MIN KJFK 041740Z 21014G21KT 10SM FEW060 BKN250 20/07 A3009 -140 41 400 220/14G21 RMK AO2 T02000067
94789KJFK JFK20190604124513806/04/19 12:45:31  5-MIN KJFK 041745Z 24012KT 10SM FEW060 BKN250 20/07 A3009 -140 41 500 260/12 RMK AO2 SLP190 T02000067 10200 20156 58003
94789KJFK JFK20190604125013806/04/19 12:50:31  5-MIN KJFK 041750Z 23014KT 10SM FEW060 BKN250 21/07 A3009 -140 41 500 250/14 RMK AO2 SLP190 T02060072 10206 20156 58003
94789KJFK JFK20190604125510306/04/19 12:55:31  5-MIN KJFK 041755Z 23013KT 10SM CLR 21/07 A3009 -140 40 500 240/13 RMK AO2 T02060067
94789KJFK JFK20190604130010906/04/19 13:00:31  5-MIN KJFK 041800Z 23017G22KT 10SM CLR 21/07 A3009 -130 40 500 240/17G22 RMK AO2 T02060067
94789KJFK JFK20190604130510306/04/19 13:05:31  5-MIN KJFK 041805Z 23016KT 10SM CLR 20/06 A3009 -140 40 500 250/16 RMK AO2 T02000061
94789KJFK JFK20190604131010306/04/19 13:10:31  5-MIN KJFK 041810Z 23017KT 10SM CLR 21/07 A3009 -130 40 500 240/17 RMK AO2 T02060067
94789KJFK JFK20190604131510306/04/19 13:15:31  5-MIN KJFK 041815Z 24018KT 10SM CLR 21/06 A3009 -130 38 500 250/18 RMK AO2 T02060061
94789KJFK JFK20190604132010906/04/19 13:20:31  5-MIN KJFK 041820Z 23018G24KT 10SM CLR 21/06 A3008 -130 37 500 240/18G24 RMK AO2 T02060056
94789KJFK JFK20190604132510306/04/19 13:25:31  5-MIN KJFK 041825Z 23017KT 10SM CLR 21/06 A3008 -130 38 500 240/17 RMK AO2 T02060061
94789KJFK JFK20190604133010306/04/19 13:30:31  5-MIN KJFK 041830Z 23019KT 10SM CLR 21/06 A3008 -130 37 500 240/19 RMK AO2 T02060056
94789KJFK JFK20190604133510306/04/19 13:35:31  5-MIN KJFK 041835Z 23018KT 10SM CLR 21/06 A3007 -120 38 500 240/18 RMK AO2 T02060061
94789KJFK JFK20190604134010306/04/19 13:40:31  5-MIN KJFK 041840Z 22018KT 10SM CLR 21/06 A3007 -120 36 600 240/18 RMK AO2 T02110056
94789KJFK JFK20190604134511006/04/19 13:45:31  5-MIN KJFK 041845Z 24019KT 10SM CLR 21/06 A3007 -120 36 600 250/19 RMK AO2 SLP183 T02110056
94789KJFK JFK20190604135014406/04/19 13:50:31  5-MIN KJFK 041850Z 23018G24KT 10SM R04R/2800VP6000FT FEW060 BKN250 21/06 A3007 -110 36 600 240/18G24 RMK AO2 SLP181 T02110056
94789KJFK JFK20190604135512706/04/19 13:55:31  5-MIN KJFK 041855Z 20016G24KT 10SM R04R/0800VP6000FT CLR 21/07 A3007 -120 41 500 210/16G24 RMK AO2 T02060072
94789KJFK JFK20190604140012106/04/19 14:00:31  5-MIN KJFK 041900Z 20017KT 10SM R04R/0200VP6000FT CLR 20/08 A3006 -110 45 500 210/17 RMK AO2 T02000078
94789KJFK JFK20190604140512106/04/19 14:05:31  5-MIN KJFK 041905Z 19017KT 10SM R04R/0200VP6000FT CLR 20/08 A3007 -110 46 500 210/17 RMK AO2 T02000083
94789KJFK JFK20190604141012106/04/19 14:10:31  5-MIN KJFK 041910Z 19014KT 10SM R04R/0200VP6000FT CLR 19/08 A3007 -110 46 400 200/14 RMK AO2 T01940078
94789KJFK JFK20190604141512106/04/19 14:15:31  5-MIN KJFK 041915Z 19015KT 10SM R04R/0700VP6000FT CLR 20/08 A3007 -110 46 500 200/15 RMK AO2 T02000083
94789KJFK JFK20190604142010306/04/19 14:20:31  5-MIN KJFK 041920Z 19014KT 10SM CLR 19/08 A3006 -110 48 400 200/14 RMK AO2 T01940083
94789KJFK JFK20190604142510306/04/19 14:25:31  5-MIN KJFK 041925Z 18015KT 10SM CLR 20/08 A3006 -110 46 500 200/15 RMK AO2 T02000083
94789KJFK JFK20190604143010306/04/19 14:30:31  5-MIN KJFK 041930Z 18015KT 10SM CLR 20/08 A3007 -110 45 500 190/15 RMK AO2 T02000078
94789KJFK JFK20190604143510306/04/19 14:35:31  5-MIN KJFK 041935Z 19015KT 10SM CLR 19/07 A3007 -120 44 400 200/15 RMK AO2 T01940072
94789KJFK JFK20190604144010306/04/19 14:40:31  5-MIN KJFK 041940Z 19015KT 10SM CLR 19/08 A3007 -120 48 400 200/15 RMK AO2 T01940083
94789KJFK JFK20190604144511006/04/19 14:45:31  5-MIN KJFK 041945Z 19016KT 10SM CLR 19/08 A3007 -120 48 400 200/16 RMK AO2 SLP182 T01940083
94789KJFK JFK20190604145012006/04/19 14:50:31  5-MIN KJFK 041950Z 18015KT 10SM FEW065 BKN250 19/09 A3007 -110 50 400 200/15 RMK AO2 SLP181 T01940089
94789KJFK JFK20190604145510306/04/19 14:55:31  5-MIN KJFK 041955Z 18015KT 10SM CLR 19/09 A3006 -110 50 400 190/15 RMK AO2 T01940089
94789KJFK JFK20190604150010306/04/19 15:00:31  5-MIN KJFK 042000Z 18015KT 10SM CLR 19/09 A3006 -110 50 400 190/15 RMK AO2 T01940089
94789KJFK JFK20190604150510306/04/19 15:05:31  5-MIN KJFK 042005Z 18015KT 10SM CLR 19/09 A3006 -110 52 400 200/15 RMK AO2 T01890089
94789KJFK JFK20190604151010306/04/19 15:10:31  5-MIN KJFK 042010Z 19013KT 10SM CLR 19/09 A3006 -110 50 400 200/13 RMK AO2 T01940089
94789KJFK JFK20190604151510306/04/19 15:15:31  5-MIN KJFK 042015Z 18015KT 10SM CLR 19/09 A3006 -110 52 400 200/15 RMK AO2 T01940094
94789KJFK JFK20190604152010306/04/19 15:20:31  5-MIN KJFK 042020Z 18016KT 10SM CLR 19/09 A3005 -100 52 400 190/16 RMK AO2 T01890089
94789KJFK JFK20190604152510306/04/19 15:25:31  5-MIN KJFK 042025Z 18015KT 10SM CLR 19/10 A3005 -100 54 400 190/15 RMK AO2 T01940100
94789KJFK JFK20190604153010306/04/19 15:30:31  5-MIN KJFK 042030Z 17017KT 10SM CLR 19/10 A3006 -100 54 400 190/17 RMK AO2 T01940100
94789KJFK JFK20190604153510306/04/19 15:35:31  5-MIN KJFK 042035Z 18018KT 10SM CLR 19/10 A3005 -100 56 400 190/18 RMK AO2 T01890100
94789KJFK JFK20190604154010306/04/19 15:40:31  5-MIN KJFK 042040Z 18019KT 10SM CLR 19/10 A3005 -100 56 400 190/19 RMK AO2 T01890100
94789KJFK JFK20190604154511606/04/19 15:45:31  5-MIN KJFK 042045Z 18018KT 10SM CLR 19/10 A3005 -100 56 400 190/18 RMK AO2 SLP177 T01890100 58016
94789KJFK JFK20190604155012606/04/19 15:50:31  5-MIN KJFK 042050Z 17018KT 10SM FEW065 BKN250 19/10 A3005 -100 56 400 190/18 RMK AO2 SLP176 T01890100 58016
94789KJFK JFK20190604155510306/04/19 15:55:31  5-MIN KJFK 042055Z 18016KT 10SM CLR 19/11 A3005 -100 58 400 190/16 RMK AO2 T01890106
94789KJFK JFK20190604160010806/04/19 16:00:31  5-MIN KJFK 042100Z 18018G22KT 10SM CLR 19/11 A3004 -90 60 400 190/18G22 RMK AO2 T01890111
94789KJFK JFK20190604160510806/04/19 16:05:31  5-MIN KJFK 042105Z 18015G22KT 10SM CLR 19/11 A3004 -90 58 400 190/15G22 RMK AO2 T01940111
94789KJFK JFK20190604161010806/04/19 16:10:31  5-MIN KJFK 042110Z 17019G22KT 10SM CLR 19/12 A3004 -90 60 400 190/19G22 RMK AO2 T01940117
94789KJFK JFK20190604161510806/04/19 16:15:31  5-MIN KJFK 042115Z 18017G22KT 10SM CLR 19/12 A3004 -90 65 400 190/17G22 RMK AO2 T01890122
94789KJFK JFK20190604162010806/04/19 16:20:31  5-MIN KJFK 042120Z 18015G22KT 10SM CLR 19/12 A3004 -90 65 400 190/15G22 RMK AO2 T01890122
94789KJFK JFK20190604162510206/04/19 16:25:31  5-MIN KJFK 042125Z 18016KT 10SM CLR 19/13 A3004 -90 67 400 190/16 RMK AO2 T01890128
94789KJFK JFK20190604163010206/04/19 16:30:31  5-MIN KJFK 042130Z 18015KT 10SM CLR 19/13 A3004 -90 70 400 190/15 RMK AO2 T01890133
94789KJFK JFK20190604163510206/04/19 16:35:31  5-MIN KJFK 042135Z 19017KT 10SM CLR 19/13 A3004 -90 67 400 200/17 RMK AO2 T01890128
94789KJFK JFK20190604164010806/04/19 16:40:31  5-MIN KJFK 042140Z 18016G24KT 10SM CLR 18/13 A3004 -90 70 300 190/16G24 RMK AO2 T01830128
94789KJFK JFK20190604164511506/04/19 16:45:31  5-MIN KJFK 042145Z 18016G24KT 10SM CLR 18/13 A3004 -90 70 300 200/16G24 RMK AO2 SLP171 T01830128
94789KJFK JFK20190604165011906/04/19 16:50:31  5-MIN KJFK 042150Z 19015KT 10SM FEW065 BKN250 18/13 A3004 -90 70 300 200/15 RMK AO2 SLP171 T01830128
94789KJFK JFK20190604165510206/04/19 16:55:31  5-MIN KJFK 042155Z 18017KT 10SM CLR 19/13 A3003 -80 67 400 200/17 RMK AO2 T01890128
94789KJFK JFK20190604170012006/04/19 17:00:31  5-MIN KJFK 042200Z 18016KT 10SM R04R/2600VP6000FT CLR 19/13 A3004 -90 67 400 190/16 RMK AO2 T01890128
94789KJFK JFK20190604170512006/04/19 17:05:31  5-MIN KJFK 042205Z 18013KT 10SM R04R/2600VP6000FT CLR 18/13 A3004 -80 70 300 200/13 RMK AO2 T01830128
94789KJFK JFK20190604171010206/04/19 17:10:31  5-MIN KJFK 042210Z 18017KT 10SM CLR 18/13 A3004 -90 70 300 200/17 RMK AO2 T01830128
94789KJFK JFK20190604171510206/04/19 17:15:31  5-MIN KJFK 042215Z 18015KT 10SM CLR 18/13 A3004 -90 70 300 190/15 RMK AO2 T01830128
94789KJFK JFK20190604172010206/04/19 17:20:31  5-MIN KJFK 042220Z 18018KT 10SM CLR 18/13 A3004 -90 72 300 200/18 RMK AO2 T01780128
94789KJFK JFK20190604172510206/04/19 17:25:31  5-MIN KJFK 042225Z 18016KT 10SM CLR 18/13 A3003 -80 70 300 190/16 RMK AO2 T01830128
94789KJFK JFK20190604173010206/04/19 17:30:31  5-MIN KJFK 042230Z 18014KT 10SM CLR 18/13 A3003 -80 72 300 200/14 RMK AO2 T01830133
94789KJFK JFK20190604173510206/04/19 17:35:31  5-MIN KJFK 042235Z 18015KT 10SM CLR 18/13 A3003 -80 70 300 190/15 RMK AO2 T01830128
94789KJFK JFK20190604174010206/04/19 17:40:31  5-MIN KJFK 042240Z 18016KT 10SM CLR 18/13 A3003 -80 72 300 200/16 RMK AO2 T01830133
94789KJFK JFK20190604174510906/04/19 17:45:31  5-MIN KJFK 042245Z 18014KT 10SM CLR 18/13 A3003 -80 70 300 200/14 RMK AO2 SLP169 T01830128
94789KJFK JFK20190604175011906/04/19 17:50:31  5-MIN KJFK 042250Z 18014KT 10SM FEW065 BKN250 18/13 A3003 -80 70 300 190/14 RMK AO2 SLP169 T01830128
94789KJFK JFK20190604175510206/04/19 17:55:31  5-MIN KJFK 042255Z 18014KT 10SM CLR 18/13 A3004 -90 72 300 200/14 RMK AO2 T01830133
94789KJFK JFK20190604180010206/04/19 18:00:31  5-MIN KJFK 042300Z 19013KT 10SM CLR 18/13 A3004 -90 72 300 200/13 RMK AO2 T01830133
94789KJFK JFK20190604180510206/04/19 18:05:31  5-MIN KJFK 042305Z 19013KT 10SM CLR 18/13 A3004 -90 72 300 200/13 RMK AO2 T01830133
94789KJFK JFK20190604181010206/04/19 18:10:31  5-MIN KJFK 042310Z 19012KT 10SM CLR 18/13 A3003 -80 75 300 200/12 RMK AO2 T01780133
94789KJFK JFK20190604181510206/04/19 18:15:31  5-MIN KJFK 042315Z 18013KT 10SM CLR 18/13 A3003 -80 75 300 190/13 RMK AO2 T01780133
94789KJFK JFK20190604182010206/04/19 18:20:31  5-MIN KJFK 042320Z 18014KT 10SM CLR 18/13 A3003 -80 75 300 190/14 RMK AO2 T01780133
94789KJFK JFK20190604182510206/04/19 18:25:31  5-MIN KJFK 042325Z 18014KT 10SM CLR 18/13 A3003 -80 75 300 200/14 RMK AO2 T01780133
94789KJFK JFK20190604183010206/04/19 18:30:31  5-MIN KJFK 042330Z 18014KT 10SM CLR 18/13 A3003 -80 75 300 200/14 RMK AO2 T01780133
94789KJFK JFK20190604183510206/04/19 18:35:31  5-MIN KJFK 042335Z 18012KT 10SM CLR 18/13 A3003 -80 75 300 200/12 RMK AO2 T01780133
94789KJFK JFK20190604184010206/04/19 18:40:31  5-MIN KJFK 042340Z 18012KT 10SM CLR 18/13 A3003 -80 75 300 200/12 RMK AO2 T01780133
94789KJFK JFK20190604184512706/04/19 18:45:31  5-MIN KJFK 042345Z 18011KT 10SM CLR 18/13 A3003 -80 72 300 200/11 RMK AO2 SLP168 T01780128 10211 20178 56014
94789KJFK JFK20190604185014406/04/19 18:50:31  5-MIN KJFK 042350Z 19011KT 10SM FEW080 FEW130 BKN250 18/13 A3002 -80 72 300 200/11 RMK AO2 SLP167 T01780128 10211 20178 56014
94789KJFK JFK20190604185510206/04/19 18:55:31  5-MIN KJFK 042355Z 18011KT 10SM CLR 18/13 A3003 -80 75 300 190/11 RMK AO2 T01780133
94789KJFK JFK20190604190010206/04/19 19:00:31  5-MIN KJFK 050000Z 18009KT 10SM CLR 17/13 A3003 -80 78 200 190/09 RMK AO2 T01720133
94789KJFK JFK20190604190510206/04/19 19:05:31  5-MIN KJFK 050005Z 18007KT 10SM CLR 18/13 A3002 -80 75 300 190/07 RMK AO2 T01780133
94789KJFK JFK20190604191010206/04/19 19:10:31  5-MIN KJFK 050010Z 18009KT 10SM CLR 17/13 A3002 -70 78 200 190/09 RMK AO2 T01720133
94789KJFK JFK20190604191510206/04/19 19:15:31  5-MIN KJFK 050015Z 18010KT 10SM CLR 17/13 A3003 -80 78 200 190/10 RMK AO2 T01720133
94789KJFK JFK20190604192010206/04/19 19:20:31  5-MIN KJFK 050020Z 19008KT 10SM CLR 17/13 A3003 -80 75 200 200/08 RMK AO2 T01720128
94789KJFK JFK20190604192510206/04/19 19:25:31  5-MIN KJFK 050025Z 19007KT 10SM CLR 17/13 A3003 -80 78 200 200/07 RMK AO2 T01720133
94789KJFK JFK20190604193010206/04/19 19:30:31  5-MIN KJFK 050030Z 20007KT 10SM CLR 17/12 A3003 -80 72 200 210/07 RMK AO2 T01720122
94789KJFK JFK20190604193510206/04/19 19:35:31  5-MIN KJFK 050035Z 21008KT 10SM CLR 17/12 A3003 -80 69 200 220/08 RMK AO2 T01720117
94789KJFK JFK20190604194010206/04/19 19:40:31  5-MIN KJFK 050040Z 22012KT 10SM CLR 18/10 A3003 -80 58 300 230/12 RMK AO2 T01830100
94789KJFK JFK20190604194510906/04/19 19:45:31  5-MIN KJFK 050045Z 23013KT 10SM CLR 19/09 A3003 -80 54 400 240/13 RMK AO2 SLP167 T01890094
94789KJFK JFK20190604195011906/04/19 19:50:31  5-MIN KJFK 050050Z 23011KT 10SM FEW080 BKN250 19/09 A3003 -80 54 400 240/11 RMK AO2 SLP167 T01890094
94789KJFK JFK20190604195510206/04/19 19:55:31  5-MIN KJFK 050055Z 23012KT 10SM CLR 18/10 A3002 -80 58 300 240/12 RMK AO2 T01830100
94789KJFK JFK20190604200010206/04/19 20:00:31  5-MIN KJFK 050100Z 23012KT 10SM CLR 19/09 A3002 -70 54 400 240/12 RMK AO2 T01890094
94789KJFK JFK20190604200510206/04/19 20:05:31  5-MIN KJFK 050105Z 22011KT 10SM CLR 18/10 A3002 -70 58 300 240/11 RMK AO2 T01830100
94789KJFK JFK20190604201010206/04/19 20:10:31  5-MIN KJFK 050110Z 23012KT 10SM CLR 19/09 A3002 -70 52 400 240/12 RMK AO2 T01890089
94789KJFK JFK20190604201510206/04/19 20:15:31  5-MIN KJFK 050115Z 23011KT 10SM CLR 19/09 A3002 -70 54 400 240/11 RMK AO2 T01890094
94789KJFK JFK20190604202010206/04/19 20:20:31  5-MIN KJFK 050120Z 23011KT 10SM CLR 19/08 A3002 -80 50 400 240/11 RMK AO2 T01890083
94789KJFK JFK20190604202510206/04/19 20:25:31  5-MIN KJFK 050125Z 22010KT 10SM CLR 18/09 A3003 -80 56 300 230/10 RMK AO2 T01830094
94789KJFK JFK20190604203010206/04/19 20:30:31  5-MIN KJFK 050130Z 23011KT 10SM CLR 19/09 A3003 -80 52 400 240/11 RMK AO2 T01890089
94789KJFK JFK20190604203510206/04/19 20:35:31  5-MIN KJFK 050135Z 23010KT 10SM CLR 18/09 A3003 -80 56 300 240/10 RMK AO2 T01830094
94789KJFK JFK20190604204010206/04/19 20:40:31  5-MIN KJFK 050140Z 22010KT 10SM CLR 18/09 A3003 -80 56 300 240/10 RMK AO2 T01830094
94789KJFK JFK20190604204510906/04/19 20:45:31  5-MIN KJFK 050145Z 22011KT 10SM CLR 19/08 A3003 -80 50 400 230/11 RMK AO2 SLP167 T01890083
94789KJFK JFK20190604205011206/04/19 20:50:31  5-MIN KJFK 050150Z 22011KT 10SM BKN250 19/09 A3003 -80 54 400 230/11 RMK AO2 SLP167 T01890094
94789KJFK JFK20190604205510206/04/19 20:55:31  5-MIN KJFK 050155Z 22010KT 10SM CLR 18/10 A3003 -80 58 300 230/10 RMK AO2 T01830100
94789KJFK JFK20190604210010206/04/19 21:00:31  5-MIN KJFK 050200Z 21011KT 10SM CLR 18/10 A3003 -80 58 300 220/11 RMK AO2 T01830100
