stid,table,datetime,record_number,year,month,day,hour,minute,second,microsecond,TIMESTAMP_START,TIMESTAMP_END,FC,FC_mass,FC_QC,FC_samples_Tot,LE,LE_QC,ET,ET_interval,ET_QC,LE_samples_Tot,H,H_QC,H_samples_Tot,TAU,TAU_QC,Bowen_ratio,USTAR,TSTAR,TKE,ZL,MO_LENGTH,CO2,CO2_SIGMA,CO2_density_Avg,CO2_density_SIGMA,CO2_sig_strgth_Min,H2O,H2O_SIGMA,H2O_density_Avg,H2O_density_SIGMA,H2O_sig_strgth_Min,PA,PA_SIGMA,Tc,Tc_SIGMA,RH,T_DP,e,e_sat,VPD,q,rho_d,rho_d_SIGMA,rho_a,Cp,Lv,WS,WS_RSLT,WS_MAX,WD,WD_SONIC,WD_SIGMA,U,U_SIGMA,V,V_SIGMA,W,W_SIGMA,Ts,Ts_SIGMA,Rn,ALB,SW_IN,SW_OUT,LW_IN,LW_OUT,T_surf_eff,T_nr,LWS_volt,G_6cm,G_HFP01_1,G_HFP01_2,G_HFP01_3,G_HFP01_4,PBLH,FETCH_MAX,FETCH_90,FETCH_55,FETCH_40,UPWND_DIST_INTRST,FTPRNT_DIST_INTRST,FTPRNT_EQUATION,sonic_azimuth,alpha,beta,gamma,height_measurement,height_canopy,displacement_user,d,roughness_user,z0,z
FLUX_BKLN,Flux_NYSMesonet,2019-09-10 00:00:00.000000,4325,2019,9,10,0,0,0,0,201909092330,201909100000,12.35316,0.5436625,1,18000,-5.96261,2,-0.008758912,-0.004379456,2,18000,11.02124,1,18000,0.2973356,1,-1.848392,0.4980254,-0.01816703,1.657291,-0.008706212,-1033.745,409.0848,2.485855,735.47,4.341611,0.9739782,20.84921,0.102164,15.34436,0.07563563,0.9585068,102.0841,0.006722042,21.27188,0.08489452,82.10691,18.09538,2.084903,2.53936,4.544573,12.95597,1183.448,0.2516554,1.198792,1016.134,2450.692,2.787629,2.558135,6.99121,124.7673,76.73266,23.24093,2.560071,1.447793,0,0.9465684,7.450581e-09,0.5678782,23.20257,0.08021574,-60.33383,0,-2.292454,2.096567,361.7578,417.7026,21.27858,293.8457,268.9946,NAN,NAN,NAN,NAN,NAN,1000,124.075,350.2097,177.7003,134.3675,900,99.08895,Kljun et al,201.5,-2.226459,0,76.73266,9,0,0,0,0,0.08294447,9
FLUX_BKLN,Flux_NYSMesonet,2019-09-10 00:30:00.000000,4326,2019,9,10,0,30,0,0,201909100000,201909100030,7.942821,0.3495635,3,18000,5.98407,7,0.008790451,0.004395226,7,18000,8.73369,3,18000,0.1361852,1,1.45949,0.3370411,-0.02126857,1.076929,-0.02398818,-375.1848,408.0553,1.891557,733.5406,3.216811,0.9740226,21.099,0.08446601,15.52653,0.06072121,0.9585785,102.0988,0.008752052,21.27378,0.08817904,83.07096,18.28348,2.10967,2.539661,4.299908,13.07092,1183.322,0.3376164,1.198848,1016.278,2450.688,2.816289,2.66293,6.438492,113.3815,88.11855,18.90173,2.66325,1.040685,0,0.8947753,0,0.5198177,23.22735,0.09088306,-25.28461,0,-0.691685,1.426145,397.0667,420.2335,21.72339,294.0303,269.0525,NAN,NAN,NAN,NAN,NAN,1332.975,97.4435,273.6742,139.2568,105.3299,900,99.32056,Kljun et al,201.5,-0.895611,0,88.11855,9,0,0,0,0,0.08294447,9
FLUX_BKLN,Flux_NYSMesonet,2019-09-10 01:00:00.000000,4327,2019,9,10,1,0,0,0,201909100030,201909100100,7.619565,0.3353371,1,18000,4.330073,6,0.006361257,0.003180628,6,18000,7.972273,1,18000,0.1668927,1,1.841141,0.3731001,-0.01753649,1.307908,-0.01600123,-562.4566,407.5995,2.001586,732.7307,3.422349,0.9740159,21.16152,0.09715182,15.57274,0.07045585,0.9585622,102.1338,0.01443627,21.35289,0.06949313,82.93731,18.33508,2.116518,2.551997,4.354796,13.20907,1183.337,0.310136,1.19891,1016.314,2450.5,2.906039,2.742637,7.28057,122.5934,78.90665,19.20714,2.743294,1.191519,0,0.925567,-3.72529e-09,0.5826007,23.3127,0.07009156,-34.03642,0,-1.335796,1.121887,388.7817,420.3604,21.74585,294.1954,269.1112,NAN,NAN,NAN,NAN,NAN,1242.36,96.48302,271.3897,137.9486,104.3343,900,99.27137,Kljun et al,201.5,-1.256188,0,78.90665,9,0,0,0,0,0.08294447,9
FLUX_BKLN,Flux_NYSMesonet,2019-09-10 01:30:00.000000,4328,2019,9,10,1,30,0,0,201909100100,201909100130,2.111741,0.09293771,8,18000,-10.7807,8,-0.01583688,-0.007918441,8,18000,-1.535933,8,18000,0.1338571,4,0.1424706,0.3340803,0.003771467,0.960577,0.005945317,1513.797,408.2505,2.111765,734.0804,3.644731,0.9738414,21.33895,0.1030777,15.70716,0.07886171,0.9583946,102.1559,0.005446273,21.29338,0.09444129,83.94423,18.46891,2.134353,2.542723,4.083698,13.25144,1183.626,0.3426839,1.199333,1016.416,2450.641,2.174743,1.99071,5.89586,118.8173,82.68271,23.5629,1.992129,0.9972343,0,0.8116736,1.490116e-08,0.5175554,23.26902,0.08824713,-59.49381,0,-2.786152,1.670359,360.7549,415.7922,20.94123,293.9087,269.6371,NAN,NAN,NAN,NAN,NAN,1000,97.09629,274.5233,139.0613,105.1507,900,99.09576,Kljun et al,201.5,-2.165102,0,82.68271,9,0,0,0,0,0.08294447,9
FLUX_BKLN,Flux_NYSMesonet,2019-09-10 02:00:00.000000,4329,2019,9,10,2,0,0,0,201909100130,201909100200,4.841598,0.2130787,1,18000,-7.099529,1,-0.01042723,-0.005213613,1,18000,2.561194,2,18000,0.1452689,4,-0.3607555,0.3478905,-0.006033951,0.8697717,-0.005090144,-1768.123,406.2132,1.223096,730.931,2.134475,0.9740474,21.49893,0.02736107,15.83603,0.02064488,0.9586048,102.1745,0.01091684,21.09415,0.04668023,85.61302,18.58872,2.150411,2.511803,3.613915,13.37869,1184.458,0.2629282,1.200294,1016.507,2451.112,2.62922,2.516635,5.377459,117.9553,83.5447,16.7615,2.516681,0.9854986,0,0.7344324,2.793968e-09,0.4784819,23.08308,0.04667091,-58.87943,0,-2.479706,1.832194,359.1963,413.7638,20.58206,293.6474,270.261,NAN,NAN,NAN,NAN,NAN,1000,106.7945,301.7284,152.9512,115.6535,900,99.09509,Kljun et al,201.5,-0.3190484,0,83.5447,9,0,0,0,0,0.08294447,9
FLUX_BKLN,Flux_NYSMesonet,2019-09-10 02:30:00.000000,4330,2019,9,10,2,30,0,0,201909100200,201909100230,3.665304,0.16131,2,18000,-12.70733,4,-0.01866187,-0.009330935,4,18000,1.832772,7,18000,0.07735728,6,-0.1442295,0.2538013,-0.005915157,0.5721952,-0.006494666,-1385.753,406.6939,1.333656,732.1328,2.3282,0.974085,21.5978,0.08026879,15.91618,0.06058276,0.9586557,102.1995,0.00639834,21.00232,0.05146977,86.50668,18.6643,2.160619,2.497678,3.370585,13.38475,1185.003,0.1895327,1.200919,1016.564,2451.33,2.39925,2.299773,4.942007,111.1856,90.3144,16.49329,2.300219,0.7526211,0,0.6486886,0,0.3964277,22.99966,0.04715734,-52.764,0,-2.069276,1.986101,364.6509,413.3595,20.51028,293.5067,270.5685,NAN,NAN,NAN,NAN,NAN,1000,96.46088,272.7415,138.1514,104.4627,900,99.09573,Kljun et al,201.5,-1.132519,0,90.3144,9,0,0,0,0,0.08294447,9
FLUX_BKLN,Flux_NYSMesonet,2019-09-10 03:00:00.000000,4331,2019,9,10,3,0,0,0,201909100230,201909100300,5.204593,0.2290541,3,18000,-7.922253,3,-0.01163382,-0.005816909,3,18000,3.274835,3,18000,0.06326029,3,-0.4133717,0.2294865,-0.0116853,0.5091287,-0.02326016,-386.9278,406.5416,1.297055,731.9576,2.260838,0.9740583,21.76456,0.025962,16.04124,0.02001032,0.9586529,102.2075,0.008326426,20.93739,0.04226622,87.51498,18.78601,2.177117,2.487726,3.106096,13.50116,1185.163,0.1759662,1.201204,1016.66,2451.483,2.472482,2.390289,4.741989,110.8072,90.69283,14.76851,2.390616,0.7029159,0,0.6061638,3.72529e-09,0.395894,22.94952,0.04196809,-39.31295,0,-1.420952,1.690517,378.3276,414.5291,20.71772,293.5424,270.6716,NAN,NAN,NAN,NAN,NAN,1327.293,89.0902,250.3904,127.3226,96.30285,900,99.31782,Kljun et al,201.5,-0.9412396,0,90.69283,9,0,0,0,0,0.08294447,9
FLUX_BKLN,Flux_NYSMesonet,2019-09-10 03:30:00.000000,4332,2019,9,10,3,30,0,0,201909100300,201909100330,3.071692,0.1351852,7,18000,-8.367077,7,-0.01228654,-0.006143269,7,18000,1.121523,8,18000,0.05245727,7,-0.13404,0.2089523,-0.004393836,0.4030954,-0.006722664,-1338.755,407.9916,2.182493,734.6711,3.790219,0.9734985,21.88862,0.07788578,16.13495,0.05869865,0.9580954,102.2195,0.006032538,20.8949,0.09486488,88.24583,18.87683,2.189517,2.481266,2.917483,13.56015,1185.33,0.2986253,1.201465,1016.731,2451.583,1.764474,1.675208,4.212891,103.3892,98.11079,18.2189,1.676567,0.6331033,0,0.5457206,0,0.3279634,22.91805,0.09215809,-32.18369,0,-1.256793,1.234761,385.8605,415.5527,20.89887,293.6228,270.7884,NAN,NAN,NAN,NAN,NAN,1000,96.08705,271.6932,137.6159,104.0578,900,99.0957,Kljun et al,201.5,-2.307285,0,98.11079,9,0,0,0,0,0.08294447,9
FLUX_BKLN,Flux_NYSMesonet,2019-09-10 04:00:00.000000,4333,2019,9,10,4,0,0,0,201909100330,201909100400,4.092191,0.1800973,1,18000,-9.216426,2,-0.0135313,-0.006765652,2,18000,4.548667,2,18000,0.06871102,2,-0.4935392,0.2390872,-0.01556686,0.5001575,-0.02938301,-306.2995,406.6717,1.204028,732.6238,2.122472,0.9736817,21.91679,0.03395157,16.16297,0.02614784,0.9582722,102.2029,0.005358872,20.70715,0.05402112,89.36761,18.89446,2.19192,2.452735,2.608154,13.62542,1185.862,0.1806916,1.202025,1016.747,2452.028,2.386539,2.322611,4.686146,105.989,95.51096,13.25702,2.323912,0.7869603,0,0.51798,7.450581e-09,0.3357159,22.73159,0.0525111,-55.65126,0,-2.4769,1.777873,361.2675,412.664,20.38669,293.317,271.6332,NAN,NAN,NAN,NAN,NAN,1366.307,105.0401,294.7298,150.0897,113.5258,900,99.33651,Kljun et al,201.5,-1.91758,0,95.51096,9,0,0,0,0,0.08294447,9
FLUX_BKLN,Flux_NYSMesonet,2019-09-10 04:30:00.000000,4334,2019,9,10,4,30,0,0,201909100400,201909100430,2.255533,0.09926602,2,18000,-8.783702,2,-0.01289508,-0.006447539,2,18000,1.257377,7,18000,0.04143221,2,-0.1431488,0.1856333,-0.005540543,0.2695537,-0.01133669,-793.8826,407.8869,0.9846383,734.9707,1.752656,0.973918,21.98976,0.06854995,16.22026,0.05084308,0.9585477,102.2066,0.00288042,20.63377,0.03686279,90.068,18.94707,2.19914,2.441666,2.425263,13.63589,1186.117,0.1203614,1.202337,1016.789,2452.201,1.923155,1.869539,3.495877,106.8328,94.66724,13.52455,1.871638,0.5282395,0,0.4317508,7.450581e-09,0.2714065,22.66436,0.03393535,-56.40653,0,-2.380135,2.103391,359.4139,411.3369,20.1504,293.075,272.7621,NAN,NAN,NAN,NAN,NAN,1120.791,73.71568,1205.795,231.7171,153.7131,900,86.62271,KormannMeixner,201.5,-2.7153,0,94.66724,9,0,0,0,0,0.08294447,9
