stid,table,datetime,record_number,year,month,day,hour,minute,second,microsecond,TIMESTAMP_START,TIMESTAMP_END,FC,FC_mass,FC_QC,FC_samples_Tot,LE,LE_QC,ET,ET_interval,ET_QC,LE_samples_Tot,H,H_QC,H_samples_Tot,TAU,TAU_QC,Bowen_ratio,USTAR,TSTAR,TKE,ZL,MO_LENGTH,CO2,CO2_SIGMA,CO2_density_Avg,CO2_density_SIGMA,CO2_sig_strgth_Min,H2O,H2O_SIGMA,H2O_density_Avg,H2O_density_SIGMA,H2O_sig_strgth_Min,PA,PA_SIGMA,Tc,Tc_SIGMA,RH,T_DP,e,e_sat,VPD,q,rho_d,rho_d_SIGMA,rho_a,Cp,Lv,WS,WS_RSLT,WS_MAX,WD,WD_SONIC,WD_SIGMA,U,U_SIGMA,V,V_SIGMA,W,W_SIGMA,Ts,Ts_SIGMA,Rn,ALB,SW_IN,SW_OUT,LW_IN,LW_OUT,T_surf_eff,T_nr,LWS_volt,G_6cm,G_HFP01_1,G_HFP01_2,G_HFP01_3,G_HFP01_4,PBLH,FETCH_MAX,FETCH_90,FETCH_55,FETCH_40,UPWND_DIST_INTRST,FTPRNT_DIST_INTRST,FTPRNT_EQUATION,sonic_azimuth,alpha,beta,gamma,height_measurement,height_canopy,displacement_user,d,roughness_user,z0,z
FLUX_BKLN,Flux_NYSMesonet,2019-08-03 00:00:00.000000,2501,2019,8,3,0,0,0,0,201908022330,201908030000,2.779237,0.1223142,1,18000,-22.99223,6,-0.03389889,-0.01694945,6,18000,13.68993,1,18000,0.3388503,1,-0.5954157,0.536534,-0.02130355,1.919244,-0.008041711,-1119.165,405.2915,1.019428,714.4138,1.555455,0.9774387,23.24726,0.732397,16.77478,0.5229425,0.9623808,101.6156,0.004212449,25.06052,0.1416923,72.32456,19.72084,2.308563,3.192877,8.843147,13.84622,1160.325,0.4804625,1.1771,1017.51,2441.732,3.730253,3.554345,8.566072,164.7413,36.75872,17.58969,3.555217,1.480118,0,1.08531,-7.450581e-09,0.6854478,27.23797,0.09244777,-70.6867,0.416177,10.71181,3.810694,369.7381,447.3259,26.3644,298.0911,265.8726,NAN,NAN,NAN,NAN,NAN,1000,75.49667,213.9499,108.1264,81.75939,900,99.09587,Kljun et al,201.5,1.268998,0,36.75872,9,0,0,0,0,0.5951878,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-03 00:30:00.000000,2502,2019,8,3,0,30,0,0,201908030000,201908030030,4.210719,0.1853137,1,18000,-12.01029,7,-0.01770222,-0.00885111,7,18000,10.16373,2,18000,0.3006512,1,-0.8462524,0.5052482,-0.01677301,1.698148,-0.007396344,-1216.817,406.2889,0.728003,715.9469,1.178245,0.9775614,24.66206,0.2741255,17.79028,0.1994044,0.9626184,101.6186,0.01131253,24.75122,0.09649432,78.03611,20.66069,2.445801,3.134458,6.886575,15.02141,1159.96,0.2424106,1.17775,1018.32,2442.463,3.731409,3.555136,7.973589,165.7632,35.73684,17.6052,3.556559,1.308516,0,1.089998,-7.450581e-09,0.7042617,27.057,0.07761138,-70.67982,0.007192992,-1.076921,2.022014,372.6819,440.2628,25.17579,297.559,266.9334,NAN,NAN,NAN,NAN,NAN,1000,73.43142,208.1597,105.1685,79.52283,900,99.09588,Kljun et al,201.5,1.620929,0,35.73684,9,0,0,0,0,0.5027282,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-03 01:00:00.000000,2503,2019,8,3,1,0,0,0,201908030030,201908030100,3.115081,0.1370947,3,18000,-7.048202,3,-0.0103875,-0.005193749,3,18000,4.066045,3,18000,0.2092103,1,-0.5768912,0.4213611,-0.008040237,1.083613,-0.004910527,-1832.797,407.5869,0.7586206,718.4365,1.30821,0.9771415,25.03329,0.1128139,18.06313,0.08002692,0.9622844,101.6502,0.007047676,24.65203,0.03796934,79.67229,20.9033,2.482492,3.115903,6.334109,15.61442,1160.286,0.1715817,1.17835,1018.532,2442.698,3.031817,2.88878,6.481843,168.5243,32.97574,17.59372,2.888782,1.030624,0,0.874334,0,0.5835932,26.99125,0.03684911,-64.50061,0,-2.591518,1.922064,376.5578,436.5448,24.54419,297.3044,267.5995,NAN,NAN,NAN,NAN,NAN,1000,73.80753,209.2141,105.7072,79.93011,900,99.09587,Kljun et al,201.5,0.07800538,0,32.97574,9,0,0,0,0,0.5027282,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-03 01:30:00.000000,2504,2019,8,3,1,30,0,0,201908030100,201908030130,3.501148,0.1540855,3,18000,-0.06599207,9,-9.724963e-05,-4.862482e-05,9,18000,2.742154,3,18000,0.1862652,1,-41.55278,0.3975328,-0.005744278,1.103886,-0.004412993,-2039.432,408.5135,0.8856526,720.0323,1.495322,0.9769617,25.53778,0.2369031,18.42621,0.1716883,0.9621467,101.6653,0.003567556,24.56519,0.08688944,81.67698,21.22208,2.531648,3.099798,5.681508,15.66367,1160.226,0.154516,1.178653,1018.82,2442.903,2.897605,2.746675,5.984627,173.6725,27.82754,18.48639,2.747354,1.061869,0,0.8694109,0,0.5695007,26.95017,0.06890288,-59.46207,0,-2.315508,1.821419,379.2707,434.5958,24.2114,297.205,268.0952,NAN,NAN,NAN,NAN,NAN,1000,71.84032,203.6994,102.8898,77.79972,900,99.09586,Kljun et al,201.5,1.277219,0,27.82754,9,0,0,0,0,0.5027282,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-03 02:00:00.000000,2505,2019,8,3,2,0,0,0,201908030130,201908030200,3.955073,0.1740628,2,18000,-7.546905,4,-0.01112055,-0.005560277,4,18000,2.514904,1,18000,0.1541478,1,-0.3332365,0.3615964,-0.005790215,0.7875081,-0.004380691,-2054.47,409.886,0.8764563,722.5946,1.557221,0.9768258,25.6032,0.2262005,18.47703,0.1601644,0.9620078,101.6605,0.004555864,24.47319,0.03086548,82.32468,21.26204,2.537851,3.082752,5.449004,16.19257,1160.456,0.2276617,1.178933,1018.858,2443.121,2.606926,2.501963,6.021176,171.4608,30.03923,16.25325,2.50201,0.9163423,0,0.7005268,0,0.4945658,26.86346,0.03500624,-56.56223,0,-2.144763,1.958946,380.5782,433.0367,23.94435,297.0293,268.6486,NAN,NAN,NAN,NAN,NAN,1000,74.55302,211.3038,106.7748,80.73744,900,99.09595,Kljun et al,201.5,0.3487191,0,30.03923,9,0,0,0,0,0.5027282,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-03 02:30:00.000000,2506,2019,8,3,2,30,0,0,201908030200,201908030230,3.864191,0.170063,1,18000,-4.634627,7,-0.006828652,-0.003414326,7,18000,-2.123816,4,18000,0.1728438,1,0.4582497,0.3828316,0.004617912,0.8828385,0.004353651,2067.23,410.6079,0.6468006,724.276,1.142857,0.9768234,25.24132,0.1429092,18.22617,0.1004272,0.9620193,101.6517,0.003388902,24.38458,0.03508492,81.6142,21.0348,2.502651,3.066443,5.637915,15.76214,1161.111,0.2173869,1.179338,1018.651,2443.331,2.643872,2.511233,5.523612,172.3335,29.16648,18.14266,2.511338,0.913069,0,0.7935984,0,0.5497123,26.74084,0.04146536,-55.71393,0,-2.122239,1.894769,380.0941,431.791,23.73048,296.9572,268.6902,NAN,NAN,NAN,NAN,NAN,1000,71.70726,203.3263,102.6992,77.65565,900,99.09587,Kljun et al,201.5,0.5331405,0,29.16648,9,0,0,0,0,0.5027282,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-03 03:00:00.000000,2507,2019,8,3,3,0,0,0,201908030230,201908030300,3.751933,0.1651226,2,18000,10.2434,4,0.01509206,0.007546032,4,18000,-3.922029,4,18000,0.1467992,1,-0.3828836,0.3527612,0.00925469,0.8913513,0.007579539,1187.407,411.7581,1.072213,726.7299,1.934342,0.9767576,24.75189,0.1783141,17.88323,0.1283697,0.9619405,101.65,0.005083479,24.34752,0.05512878,80.24826,20.7238,2.455254,3.059654,6.044002,15.5708,1161.791,0.202261,1.179674,1018.371,2443.418,2.65036,2.541292,6.287045,177.5558,23.94415,16.43165,2.541484,1.004152,0,0.7273479,-1.862645e-09,0.4953249,26.65845,0.04614547,-57.45545,0,-2.263085,1.893816,377.2154,430.5139,23.51067,296.8862,268.6478,NAN,NAN,NAN,NAN,NAN,918.4623,73.00252,207.4787,104.6353,79.11093,900,99.01601,Kljun et al,201.5,0.6986649,0,23.94415,9,0,0,0,0,0.5027282,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-03 03:30:00.000000,2508,2019,8,3,3,30,0,0,201908030300,201908030330,3.317831,0.1460177,1,18000,-1.119436,8,-0.001649101,-0.0008245506,8,18000,-5.230264,1,18000,0.1865388,1,4.672233,0.397559,0.01094623,0.7426125,0.008542964,1053.499,412.9317,0.8735549,729.1702,1.581018,0.9766675,24.69237,0.2707859,17.84924,0.1930811,0.9618748,101.6496,0.003288186,24.21306,0.05353416,80.70764,20.68509,2.449478,3.035095,5.856173,15.48242,1162.379,0.2458081,1.180228,1018.337,2443.736,2.316122,2.205002,6.033296,177.0145,24.48547,17.74194,2.205584,0.889535,0,0.6826395,3.72529e-09,0.4774472,26.51747,0.0436739,-59.29286,0,-2.323202,2.144338,373.8096,428.6349,23.18648,296.651,268.8196,NAN,NAN,NAN,NAN,NAN,833.817,82.72681,235.509,118.6877,89.72316,900,98.9165,Kljun et al,201.5,-1.315697,0,24.48547,9,0,0,0,0,0.5027282,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-03 04:00:00.000000,2509,2019,8,3,4,0,0,0,201908030330,201908030400,2.84397,0.1251631,5,18000,1.200579,7,0.001768453,0.0008842263,7,18000,-3.904819,5,18000,0.11979,1,-3.252447,0.3185294,0.01019794,0.5449073,0.01200615,749.6158,414.523,1.194436,732.3789,2.12819,0.9766689,24.38817,0.2552225,17.63899,0.1858331,0.9618673,101.6378,0.005332154,24.10503,0.1138093,80.25128,20.48703,2.419739,3.015536,5.957968,15.19783,1163.012,0.1714318,1.180651,1018.163,2443.992,2.335542,2.257027,5.439295,172.7471,28.7529,14.85144,2.25728,0.7606341,0,0.5783766,7.450581e-09,0.4203938,26.3806,0.0935252,-59.61053,0,-2.359183,2.076105,372.1617,427.337,22.96187,296.5318,268.8053,NAN,NAN,NAN,NAN,NAN,641.7112,76.7114,220.7722,110.4038,83.42435,900,98.5934,Kljun et al,201.5,-0.8667653,0,28.7529,9,0,0,0,0,0.5027282,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-03 04:30:00.000000,2510,2019,8,3,4,30,0,0,201908030400,201908030430,4.323197,0.1902639,3,18000,5.971847,4,0.008795494,0.004397747,4,18000,-8.262757,3,18000,0.149589,1,-1.383618,0.3559014,0.01930696,0.5435194,0.0177361,507.4395,414.6505,0.9830313,732.7609,1.780951,0.9764299,24.48529,0.1357525,17.71301,0.09819347,0.9616315,101.6275,0.003114701,23.98333,0.05433265,81.14023,20.54887,2.428906,2.993535,5.646286,15.35515,1163.261,0.1652714,1.180974,1018.219,2444.28,1.972153,1.868355,4.878181,181.9564,19.54358,18.58271,1.869105,0.7357293,0,0.6086201,0,0.4187157,26.26691,0.04723003,-61.56899,0,-2.381615,2.40398,369.1429,425.9263,22.71719,296.2755,269.071,NAN,NAN,NAN,NAN,NAN,488.6112,84.09956,244.9643,121.5575,91.79845,900,98.15405,Kljun et al,201.5,-1.622044,0,19.54358,9,0,0,0,0,0.5027282,9
