stid,table,datetime,record_number,year,month,day,hour,minute,second,microsecond,TIMESTAMP_START,TIMESTAMP_END,FC,FC_mass,FC_QC,FC_samples_Tot,LE,LE_QC,ET,ET_interval,ET_QC,LE_samples_Tot,H,H_QC,H_samples_Tot,TAU,TAU_QC,Bowen_ratio,USTAR,TSTAR,TKE,ZL,MO_LENGTH,CO2,CO2_SIGMA,CO2_density_Avg,CO2_density_SIGMA,CO2_sig_strgth_Min,H2O,H2O_SIGMA,H2O_density_Avg,H2O_density_SIGMA,H2O_sig_strgth_Min,PA,PA_SIGMA,Tc,Tc_SIGMA,RH,T_DP,e,e_sat,VPD,q,rho_d,rho_d_SIGMA,rho_a,Cp,Lv,WS,WS_RSLT,WS_MAX,WD,WD_SONIC,WD_SIGMA,U,U_SIGMA,V,V_SIGMA,W,W_SIGMA,Ts,Ts_SIGMA,Rn,ALB,SW_IN,SW_OUT,LW_IN,LW_OUT,T_surf_eff,T_nr,LWS_volt,G_6cm,G_HFP01_1,G_HFP01_2,G_HFP01_3,G_HFP01_4,PBLH,FETCH_MAX,FETCH_90,FETCH_55,FETCH_40,UPWND_DIST_INTRST,FTPRNT_DIST_INTRST,FTPRNT_EQUATION,sonic_azimuth,alpha,beta,gamma,height_measurement,height_canopy,displacement_user,d,roughness_user,z0,z
FLUX_BKLN,Flux_NYSMesonet,2019-08-20 00:00:00.000000,3317,2019,8,20,0,0,0,0,201908192330,201908200000,8.197362,0.3607659,8,18000,-5.262931,8,-0.007765975,-0.003882988,8,18000,-1.157254,8,18000,0.08013883,3,0.2198877,0.2618722,0.003713101,1.449318,0.008419458,1068.952,413.9445,4.68377,723.668,8.096163,0.9730257,24.88421,0.167517,17.80852,0.114589,0.9578443,101.2342,0.005027562,25.925,0.06216962,73.13271,20.74196,2.457964,3.360955,9.029908,15.62866,1150.787,0.3936101,1.168595,1018.447,2439.688,2.305062,1.886203,6.497077,235.7595,325.7405,34.5285,1.886225,1.047483,0,1.269494,0,0.435661,28.26043,0.07399976,-42.53381,0.2783082,5.723342,2.96822,398.798,444.087,25.82158,298.6853,268.8909,NAN,NAN,NAN,NAN,NAN,843.5856,60.35381,172.4604,86.57872,65.45121,900,98.92911,Kljun et al,201.5,0.320212,0,325.7405,9,0,0,0,0,0.6252912,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-20 00:30:00.000000,3318,2019,8,20,0,30,0,0,201908200000,201908200030,6.131366,0.2698414,4,18000,-5.538279,3,-0.008172815,-0.004086407,3,18000,-2.308547,3,18000,0.1151499,1,0.4168347,0.3139527,0.006178968,0.6432742,0.008725463,1031.464,415.5313,5.355258,726.0703,9.254189,0.9730395,25.23368,0.2868318,18.04938,0.2019275,0.9578615,101.2398,0.008064875,25.99277,0.05238518,73.84323,20.96342,2.49177,3.374458,8.82688,15.47785,1150.198,0.2963098,1.168248,1018.646,2439.527,2.57599,2.479412,4.941449,254.0236,307.4764,15.68381,2.47979,0.8340756,0,0.666732,3.72529e-09,0.3825375,28.36107,0.05473916,-46.8187,0,-0.9544485,2.103436,397.6892,441.45,25.37699,298.5234,268.9756,NAN,NAN,NAN,NAN,NAN,819.8887,77.42913,220.7174,111.107,83.9903,900,98.89816,Kljun et al,201.5,-0.9940526,0,307.4764,9,0,0,0,0,0.6252912,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-20 01:00:00.000000,3319,2019,8,20,1,0,0,0,201908200030,201908200100,-4.73933,-0.2085779,2,18000,-15.78658,1,-0.02329621,-0.0116481,1,18000,-7.986983,1,18000,0.1823095,1,0.5059348,0.3950424,0.01698286,0.8709026,0.01479818,608.183,420.0551,6.481993,733.6147,11.20705,0.9730125,25.98486,0.1560652,18.57759,0.1075017,0.9578593,101.2645,0.005487892,25.99329,0.05265702,76.00092,21.43421,2.564698,3.374564,8.098652,16.01251,1149.635,0.3114395,1.168212,1019.076,2439.526,2.242919,2.085455,5.488458,235.5158,325.9842,21.4619,2.086299,0.952702,0,0.7871664,3.72529e-09,0.4631772,28.43106,0.06174253,-48.68175,0,-1.39551,2.113334,395.0542,440.2271,25.17004,298.4836,269.2693,NAN,NAN,NAN,NAN,NAN,552.2997,79.84899,231.2748,115.1743,87.00263,900,98.36642,Kljun et al,201.5,-1.627171,0,325.9842,9,0,0,0,0,0.6252912,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-20 01:30:00.000000,3320,2019,8,20,1,30,0,0,201908200100,201908200130,11.9004,0.5237368,1,18000,0.9210081,7,0.001359176,0.0006795879,7,18000,-5.869564,1,18000,0.1150999,1,-6.372978,0.3138859,0.01570513,0.6811715,0.01909738,471.2688,424.7659,7.528057,741.7569,13.05702,0.9731403,26.20885,0.1515371,18.73559,0.1054284,0.9580101,101.2872,0.01266211,26.02932,0.04911621,76.49339,21.57453,2.586821,3.381764,7.949429,16.55417,1149.503,0.2967816,1.168238,1019.204,2439.441,2.566935,2.474992,5.444539,245.9755,315.5245,15.32983,2.475044,0.8851423,0,0.635022,9.313226e-10,0.4190623,28.48809,0.05656264,-49.4322,0,-1.376496,2.000978,393.609,439.6638,25.07457,298.5416,269.3688,NAN,NAN,NAN,NAN,NAN,465.7446,71.96921,210.7961,104.1165,78.61772,900,98.06351,Kljun et al,201.5,-0.3478679,0,315.5245,9,0,0,0,0,0.6252912,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-20 02:00:00.000000,3321,2019,8,20,2,0,0,0,201908200130,201908200200,4.801747,0.2113249,2,18000,-11.56641,4,-0.01706861,-0.008534307,4,18000,-9.292073,1,18000,0.1355601,1,0.8033672,0.3406101,0.02290399,0.6700528,0.02575083,349.5034,426.6301,5.502668,745.0351,9.525033,0.9732594,26.48131,0.1656034,18.93093,0.1166138,0.9581211,101.3071,0.002674479,25.99961,0.07545077,77.4206,21.74249,2.613531,3.375844,7.623129,16.39485,1149.537,0.3205807,1.168468,1019.359,2439.511,2.900499,2.821798,5.650834,248.875,312.625,13.34256,2.82208,0.8815008,0,0.6260734,3.72529e-09,0.4136352,28.48331,0.07428684,-47.39738,0,-1.385319,1.801179,395.4806,439.6914,25.07926,298.5923,269.4664,NAN,NAN,NAN,NAN,NAN,388.7665,77.63618,229.7451,112.7374,85.08376,900,97.68099,Kljun et al,201.5,-0.808569,0,312.625,9,0,0,0,0,0.6252912,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-20 02:30:00.000000,3322,2019,8,20,2,30,0,0,201908200200,201908200230,4.182073,0.184053,5,18000,-2.061444,7,-0.003041956,-0.001520978,7,18000,-3.603053,5,18000,0.05244322,2,1.74783,0.2118305,0.01427468,0.4363195,0.03987848,225.6856,432.4123,4.522257,755.1538,7.787096,0.9732195,26.79491,0.08692909,19.15567,0.0612059,0.9580906,101.3261,0.005930454,25.95599,0.08217591,78.5304,21.93358,2.644172,3.36715,7.229779,16.63651,1149.569,0.3006274,1.168725,1019.538,2439.614,2.618912,2.52525,4.28963,258.7666,302.7334,15.31809,2.525321,0.5595326,0,0.6805931,0,0.3104116,28.46829,0.08283646,-47.15045,0,-1.361397,1.814859,395.2052,439.1794,24.9924,298.4814,269.657,NAN,NAN,NAN,NAN,NAN,310.4909,66.80248,202.0656,97.56581,73.57608,900,97.09737,Kljun et al,201.5,-0.4274348,0,302.7334,9,0,0,0,0,0.6252912,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-20 03:00:00.000000,3323,2019,8,20,3,0,0,0,201908200230,201908200300,5.403316,0.2377999,1,17999,-1.240999,2,-0.001831788,-0.000915894,2,17999,-9.788313,1,17999,0.0590414,1,7.887448,0.2248521,0.03656583,0.4267478,0.08813862,102.1119,439.3172,3.194343,766.6558,5.590718,0.9727896,26.66854,0.04407306,19.05146,0.03068444,0.9576522,101.3384,0.004809677,26.24708,0.07956818,76.84525,21.86019,2.632348,3.425591,7.932427,16.56491,1148.734,0.2894028,1.167785,1019.466,2438.926,2.470304,2.406146,4.629023,267.3782,294.1218,13.05378,2.406494,0.6915751,0,0.5332872,0,0.3013706,28.75014,0.08074147,-48.5033,0,-1.108113,2.311996,394.4183,439.5015,25.04704,298.601,269.6242,NAN,NAN,NAN,NAN,NAN,219.6868,71.74454,224.7095,106.0499,79.83958,900,95.89926,Kljun et al,201.5,-0.9656053,0,294.1218,9,0,0,0,0,0.6252912,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-20 03:30:00.000000,3324,2019,8,20,3,30,0,0,201908200300,201908200330,0.6541303,0.02878828,7,18000,-4.177196,4,-0.006166342,-0.003083171,4,18000,-7.919451,1,18000,0.0658646,1,1.895877,0.2375212,0.02801195,0.2806572,0.06199842,145.165,444.5852,3.380159,775.585,5.831719,0.9725162,26.78921,0.08178285,19.13116,0.05580212,0.9573776,101.3472,0.003544622,26.33931,0.06901299,76.77081,21.93359,2.644175,3.444286,8.00111,16.58854,1148.343,0.2997558,1.167475,1019.535,2438.708,2.095572,2.033885,4.053898,255.1154,306.3846,13.89732,2.034049,0.4993766,0,0.5019891,1.862645e-09,0.2448354,28.85431,0.07284307,-48.71084,0,-0.8519043,2.384676,393.1804,438.6547,24.9033,298.5427,269.6947,NAN,NAN,NAN,NAN,NAN,259.5871,88.51453,270.318,130.0081,97.96666,900,96.52898,Kljun et al,201.5,-0.7307708,0,306.3846,9,0,0,0,0,0.6252912,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-20 04:00:00.000000,3325,2019,8,20,4,0,0,0,201908200330,201908200400,2.538373,0.1117138,7,18000,-2.967607,7,-0.004379084,-0.002189542,7,18000,-6.710215,7,18000,0.04486352,4,2.261154,0.1959174,0.02873445,0.4451941,0.09311018,96.65968,446.7604,3.216151,780.0583,5.551446,0.9723855,27.24765,0.1408441,19.47553,0.1062049,0.957277,101.3473,0.006374349,25.94569,0.1605328,79.8933,22.20457,2.688226,3.365199,6.769729,16.72656,1149.343,0.4890534,1.168819,1019.796,2439.638,1.816164,1.679021,3.674291,246.2604,315.2396,22.25842,1.679122,0.590152,0,0.6896755,1.862645e-09,0.2577919,28.4997,0.1518175,-51.16265,0,-1.900445,1.69889,389.563,437.1263,24.64321,298.3732,270.0373,NAN,NAN,NAN,NAN,NAN,213.7605,50.42413,1598.714,209.678,128.881,900,84.27508,KormannMeixner,201.5,-0.6409903,0,315.2396,9,0,0,0,0,0.6252912,9
FLUX_BKLN,Flux_NYSMesonet,2019-08-20 04:30:00.000000,3326,2019,8,20,4,30,0,0,201908200400,201908200430,2.135599,0.0939877,3,18000,-0.452628,7,-0.0006678821,-0.000333941,7,18000,-6.704295,3,18000,0.0290215,4,14.81193,0.1575686,0.0356933,0.2242713,0.174754,51.50096,447.7783,2.522632,781.89,4.375186,0.9723004,27.25956,0.09167729,19.48536,0.06524477,0.9571948,101.3405,0.004114995,25.9015,0.1092871,80.12651,22.21057,2.689191,3.356335,6.671433,16.99263,1149.423,0.4093956,1.168908,1019.803,2439.743,1.649154,1.557366,2.858191,254.4885,307.0115,19.10941,1.558128,0.3539129,0,0.5323395,0,0.1997572,28.45623,0.1090178,-51.55248,0,-0.9725456,2.653699,387.2226,435.1488,24.30597,297.9135,270.311,NAN,NAN,NAN,NAN,NAN,164.675,62.15671,2442.722,282.1558,169.5881,900,79.24152,KormannMeixner,201.5,-1.793643,0,307.0115,9,0,0,0,0,0.6252912,9
