stid,table,datetime,record_number,year,month,day,hour,minute,second,microsecond,TIMESTAMP_START,TIMESTAMP_END,FC,FC_mass,FC_QC,FC_samples_Tot,LE,LE_QC,ET,ET_interval,ET_QC,LE_samples_Tot,H,H_QC,H_samples_Tot,TAU,TAU_QC,Bowen_ratio,USTAR,TSTAR,TKE,ZL,MO_LENGTH,CO2,CO2_SIGMA,CO2_density_Avg,CO2_density_SIGMA,CO2_sig_strgth_Min,H2O,H2O_SIGMA,H2O_density_Avg,H2O_density_SIGMA,H2O_sig_strgth_Min,PA,PA_SIGMA,Tc,Tc_SIGMA,RH,T_DP,e,e_sat,VPD,q,rho_d,rho_d_SIGMA,rho_a,Cp,Lv,WS,WS_RSLT,WS_MAX,WD,WD_SONIC,WD_SIGMA,U,U_SIGMA,V,V_SIGMA,W,W_SIGMA,Ts,Ts_SIGMA,Rn,ALB,SW_IN,SW_OUT,LW_IN,LW_OUT,T_surf_eff,T_nr,LWS_volt,G_6cm,G_HFP01_1,G_HFP01_2,G_HFP01_3,G_HFP01_4,PBLH,FETCH_MAX,FETCH_90,FETCH_55,FETCH_40,UPWND_DIST_INTRST,FTPRNT_DIST_INTRST,FTPRNT_EQUATION,sonic_azimuth,alpha,beta,gamma,height_measurement,height_canopy,displacement_user,d,roughness_user,z0,z
FLUX_BKLN,Flux_NYSMesonet,2019-07-11 00:00:00.000000,1397,2019,7,11,0,0,0,0,201907102330,201907110000,4.846083,0.2132761,4,18000,-2.433592,3,-0.00359466,-0.00179733,3,18000,14.64404,3,18000,0.1875027,2,-6.017459,0.4013241,-0.03075789,0.8880194,-0.02279289,-394.86,407.3611,1.130735,709.0112,1.969475,0.9747813,25.92614,0.0775454,18.4722,0.05947462,0.96035,101.2428,0.005134566,26.97377,0.1718162,71.56517,21.39493,2.558503,3.575484,10.16981,16.00301,1145.699,0.5806062,1.164172,1019.042,2437.207,2.753888,2.627953,6.278394,161.2169,40.28315,17.32148,2.627959,0.9633244,0,0.7679527,0,0.5082259,29.41408,0.1696108,-35.73409,0.2305515,45.07277,10.35679,399.1338,469.5838,30.02242,300.5245,267.0972,NAN,NAN,NAN,NAN,NAN,1323.455,122.6101,343.949,175.2306,132.5386,900,99.30986,Kljun et al,201.5,-0.1376443,0,40.28315,9,0,0,0,0,0.05334945,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-11 00:30:00.000000,1398,2019,7,11,0,30,0,0,201907110000,201907110030,2.219382,0.09767501,5,18000,-3.611618,5,-0.005334362,-0.002667181,5,18000,4.656337,5,18000,0.09726571,1,-1.289266,0.2890401,-0.01357841,0.4485143,-0.01865187,-482.5254,410.9416,1.883891,715.2831,3.084682,0.9746305,25.93273,0.06569375,18.47794,0.04536017,0.9602324,101.2258,0.003583986,26.90399,0.08933723,71.86073,21.39624,2.558705,3.560741,10.02035,16.13749,1145.765,0.3684537,1.164243,1019.046,2437.372,2.465188,2.395244,4.273036,164.9722,36.52779,13.64384,2.395364,0.6671057,0,0.5476015,-3.72529e-09,0.3900399,29.34434,0.09061302,-47.35438,0.4150175,13.41752,4.732958,405.1592,461.1982,28.66074,299.9236,267.4309,NAN,NAN,NAN,NAN,NAN,1281.036,116.5345,327.2016,166.5831,125.9946,900,99.29044,Kljun et al,201.5,0.5721096,0,36.52779,9,0,0,0,0,0.05334945,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-11 01:00:00.000000,1399,2019,7,11,1,0,0,0,201907110030,201907110100,4.32036,0.190139,7,18000,3.659749,7,0.005405481,0.00270274,7,18000,-1.481915,7,18000,0.08112927,2,-0.4049226,0.2639814,0.004731414,0.3493092,0.006919469,1300.678,415.006,1.320117,722.2751,2.304932,0.9739022,26.07367,0.05945659,18.57623,0.04470325,0.9595497,101.2299,0.005242633,26.90981,0.07392231,72.2198,21.48318,2.572365,3.561946,9.895811,16.193,1145.633,0.262323,1.164209,1019.126,2437.358,1.626655,1.538472,3.80662,167.7509,33.74916,18.85947,1.539835,0.5878084,0,0.4980253,1.490116e-08,0.3241458,29.36328,0.07095218,-49.50566,0,-1.212186,2.000648,409.7027,455.9955,27.80592,299.6919,267.6595,NAN,NAN,NAN,NAN,NAN,990.0618,125.6729,354.783,180.0046,136.1082,900,99.07869,Kljun et al,201.5,-2.417336,0,33.74916,9,0,0,0,0,0.05334945,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-11 01:30:00.000000,1400,2019,7,11,1,30,0,0,201907110100,201907110130,4.813608,0.2118469,4,18000,6.391656,6,0.009442172,0.004721086,6,18000,-5.364623,4,18000,0.09166682,1,-0.8393166,0.2806568,0.01611825,0.3906037,0.0228224,394.3493,419.4598,2.219004,729.8212,3.90226,0.973687,25.89511,0.1209022,18.44382,0.08808479,0.9593347,101.2442,0.005216553,27.0888,0.08224166,70.99868,21.376,2.555551,3.599588,10.44037,16.17357,1145.31,0.1862532,1.163754,1019.024,2436.935,1.827002,1.751032,3.992652,179.5294,21.97065,16.51727,1.751542,0.6259705,0,0.5071211,3.72529e-09,0.3635883,29.52717,0.07307629,-55.02708,0,-1.622255,2.725832,400.8482,451.5272,27.06614,299.4873,267.7906,NAN,NAN,NAN,NAN,NAN,417.1174,120.4004,352.1939,174.5662,131.7741,900,97.83371,Kljun et al,201.5,-1.382058,0,21.97065,9,0,0,0,0,0.05334945,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-11 02:00:00.000000,1401,2019,7,11,2,0,0,0,201907110130,201907110200,5.059586,0.2226724,3,18000,-1.126918,8,-0.001665305,-0.0008326524,8,18000,-4.574837,3,18000,0.05687735,1,4.0596,0.2211718,0.0174591,0.479241,0.0436505,206.1832,419.5966,1.596129,729.4929,2.843437,0.97361,25.7285,0.141254,18.31091,0.09743194,0.9592764,101.2634,0.003428951,27.42767,0.0723997,69.1773,21.27637,2.540003,3.67178,11.31778,15.94231,1144.422,0.3171935,1.162733,1018.929,2436.134,2.422328,2.347545,4.536236,192.9514,8.548596,14.23215,2.347558,0.6739522,0,0.6038968,-4.656613e-10,0.3736031,29.85331,0.0761986,-54.34292,0,-1.26954,3.077705,400.1831,450.1787,26.84188,299.761,267.7094,NAN,NAN,NAN,NAN,NAN,298.1618,97.37126,292.8775,142.3808,107.3546,900,96.97731,Kljun et al,201.5,-0.160944,0,8.548596,9,0,0,0,0,0.05334945,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-11 02:30:00.000000,1402,2019,7,11,2,30,0,0,201907110200,201907110230,5.929292,0.2609481,8,18000,9.595114,8,0.01417625,0.007088124,8,18000,-4.251274,8,18000,0.1601629,3,-0.4430665,0.3709747,0.00966606,1.442889,0.00726203,1239.323,412.5462,3.698444,718.0452,5.772652,0.9738243,25.35056,0.2343073,18.06236,0.1536586,0.9594802,101.2691,0.005816485,27.21377,0.2500125,69.05225,21.04177,2.50375,3.626373,11.22623,16.12859,1145.724,1.172812,1.163786,1018.713,2436.639,3.685833,3.567001,8.088638,200.147,1.35305,14.54402,3.567842,1.300505,0,0.8946685,0,0.6277206,29.6026,0.2655463,-53.57187,0,-2.031731,1.582804,399.7833,449.7407,26.76885,300.0087,267.5812,NAN,NAN,NAN,NAN,NAN,951.2787,79.0757,224.3032,113.3028,85.66812,900,99.04987,Kljun et al,201.5,1.249349,0,1.35305,9,0,0,0,0,0.1746428,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-11 03:00:00.000000,1403,2019,7,11,3,0,0,0,201907110230,201907110300,6.925298,0.3047824,3,18000,12.07705,3,0.01783245,0.008916224,3,18000,-0.8116369,9,18000,0.2816727,1,-0.06720487,0.4914882,0.001390364,1.480782,4.572122e-05,196845.1,407.7202,1.268236,711.1235,2.034391,0.9750572,25.14395,0.09757791,17.95242,0.06321209,0.9606774,101.2494,0.008211664,26.59377,0.1319134,71.02908,20.90925,2.483368,3.496401,10.13033,15.73487,1148.101,0.5385365,1.166054,1018.595,2438.106,3.913365,3.75439,7.926779,198.1481,3.35187,16.32578,3.754412,1.16372,0,1.064697,0,0.6882876,28.95851,0.1399493,-53.61034,0,-2.59514,0.8836827,397.3756,447.5072,26.39574,299.5797,267.613,NAN,NAN,NAN,NAN,NAN,1000,77.5586,219.7309,111.0794,83.99234,900,99.09589,Kljun et al,201.5,0.1678255,0,3.35187,9,0,0,0,0,0.3927068,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-11 03:30:00.000000,1404,2019,7,11,3,30,0,0,201907110300,201907110330,16.46789,0.7247519,4,18000,-30.39254,4,-0.04486321,-0.0224316,4,18000,-13.39973,4,18000,0.4782268,2,0.4408888,0.640026,0.01761078,2.126091,0.005936374,1516.077,409.5203,4.580019,715.3369,8.02279,0.975296,24.64875,0.1629709,17.62527,0.1097377,0.9609221,101.2509,0.006957227,26.29318,0.08089488,70.90902,20.59405,2.435668,3.43492,9.992518,15.47938,1149.826,0.5124248,1.167451,1018.312,2438.817,3.223044,2.977302,8.192524,214.5132,346.9868,22.36615,2.978631,1.535994,0,1.141661,1.490116e-08,0.7677978,28.60967,0.09332478,-52.01866,0,-2.344728,1.197897,396.6866,445.1627,26.00265,299.1526,267.5774,NAN,NAN,NAN,NAN,NAN,1000,87.78011,248.3941,125.7187,95.06177,900,99.09586,Kljun et al,201.5,-1.710073,0,346.9868,9,0,0,0,0,0.3927068,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-11 04:00:00.000000,1405,2019,7,11,4,0,0,0,201907110330,201907110400,5.551988,0.244343,7,18000,-23.17206,3,-0.03419266,-0.01709633,3,18000,-7.995934,3,18000,0.2944272,1,0.3450678,0.5018906,0.01338415,1.788251,0.007598031,1184.517,412.4559,7.118288,721.2756,12.3406,0.9752625,24.7659,0.1920643,17.72906,0.1367085,0.9608964,101.252,0.004863265,25.92467,0.1350898,72.81223,20.6692,2.44699,3.360967,9.139769,15.40658,1151.124,0.4888238,1.168853,1018.379,2439.688,2.938269,2.652503,7.663782,227.6753,333.8247,25.26065,2.654306,1.237491,0,1.242378,0,0.7082485,28.24915,0.1313455,-36.86409,0,-1.694003,0.9548336,410.163,444.3782,25.87081,298.8508,267.6757,NAN,NAN,NAN,NAN,NAN,916.6356,77.08576,218.9612,110.49,83.53718,900,99.01405,Kljun et al,201.5,-2.115155,0,333.8247,9,0,0,0,0,0.3927068,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-11 04:30:00.000000,1406,2019,7,11,4,30,0,0,201907110400,201907110430,-4.881635,-0.2148408,7,18000,-10.25444,7,-0.01512657,-0.007563283,7,18000,1.118538,8,18000,0.2971863,1,-0.1090785,0.5039285,-0.001862592,2.199022,-0.0003793248,-23726.37,413.6413,6.611208,724.3003,11.49799,0.9755619,24.61769,0.194321,17.64608,0.1305988,0.9611924,101.2579,0.008298049,25.59285,0.09368937,73.82343,20.57509,2.432842,3.295468,8.626261,15.63603,1152.637,0.6150094,1.170283,1018.294,2440.473,3.567097,3.328869,9.649246,235.1021,326.3979,20.93264,3.329078,1.512148,0,1.218759,0,0.7912514,27.90106,0.110381,-26.54571,0,-1.236279,0.5929183,420.3076,445.0241,25.9794,298.6422,267.7063,NAN,NAN,NAN,NAN,NAN,1000,63.88835,181.4102,91.50089,69.1881,900,99.09596,Kljun et al,201.5,-0.6420772,0,326.3979,9,0,0,0,0,0.5997947,9
