stid,table,datetime,record_number,year,month,day,hour,minute,second,microsecond,TIMESTAMP_START,TIMESTAMP_END,FC,FC_mass,FC_QC,FC_samples_Tot,LE,LE_QC,ET,ET_interval,ET_QC,LE_samples_Tot,H,H_QC,H_samples_Tot,TAU,TAU_QC,Bowen_ratio,USTAR,TSTAR,TKE,ZL,MO_LENGTH,CO2,CO2_SIGMA,CO2_density_Avg,CO2_density_SIGMA,CO2_sig_strgth_Min,H2O,H2O_SIGMA,H2O_density_Avg,H2O_density_SIGMA,H2O_sig_strgth_Min,PA,PA_SIGMA,Tc,Tc_SIGMA,RH,T_DP,e,e_sat,VPD,q,rho_d,rho_d_SIGMA,rho_a,Cp,Lv,WS,WS_RSLT,WS_MAX,WD,WD_SONIC,WD_SIGMA,U,U_SIGMA,V,V_SIGMA,W,W_SIGMA,Ts,Ts_SIGMA,Rn,ALB,SW_IN,SW_OUT,LW_IN,LW_OUT,T_surf_eff,T_nr,LWS_volt,G_6cm,G_HFP01_1,G_HFP01_2,G_HFP01_3,G_HFP01_4,PBLH,FETCH_MAX,FETCH_90,FETCH_55,FETCH_40,UPWND_DIST_INTRST,FTPRNT_DIST_INTRST,FTPRNT_EQUATION,sonic_azimuth,alpha,beta,gamma,height_measurement,height_canopy,displacement_user,d,roughness_user,z0,z
FLUX_BKLN,Flux_NYSMesonet,2019-06-15 00:00:00.000000,149,2019,6,15,0,0,0,0,201906142330,201906150000,9.23006,0.4062149,3,18000,17.53616,3,0.02580541,0.0129027,3,18000,4.18514,3,18000,0.3993639,1,0.2386577,0.5803004,-0.006023536,2.887631,-0.002754413,-3267.484,410.4127,1.7226,735.0573,3.175117,0.981185,9.528217,0.09554867,6.985847,0.07043198,0.9672623,101.1896,0.01410136,23.08948,0.08562824,33.67137,6.243249,0.9550564,2.836512,18.81456,5.919323,1178.955,0.4201247,1.185941,1009.584,2446.393,5.476992,5.277909,12.82945,283.7993,277.7007,15.44296,5.278643,1.74349,0,1.466789,-7.450581e-09,0.7642235,23.98298,0.08450078,-53.56154,0.2538495,63.12676,15.16388,331.5121,433.0365,23.94288,296.1033,262.0009,NAN,NAN,NAN,NAN,NAN,1000,92.6423,262.0309,132.6823,100.3273,900,99.0958,Kljun et al,201.5,-0.9473639,0,277.7007,9,0,0,0,0,0.2161506,9
FLUX_BKLN,Flux_NYSMesonet,2019-06-15 00:30:00.000000,150,2019,6,15,0,30,0,0,201906150000,201906150030,11.50796,0.5064655,1,18000,21.70955,1,0.03194014,0.01597007,1,18000,-11.43714,1,18000,0.2552414,1,-0.526825,0.463684,0.02057894,1.706424,0.01032615,871.5735,412.8019,1.98374,740.0513,3.682321,0.9812521,9.618688,0.07342364,7.058999,0.05501887,0.9673154,101.223,0.008470435,22.87455,0.09365071,34.44505,6.383927,0.9643562,2.79986,18.35504,5.999192,1180.095,0.4006126,1.187154,1009.637,2446.902,4.83795,4.705771,10.76546,285.5644,275.9356,13.38858,4.70605,1.330742,0,1.111104,7.450581e-09,0.6382973,23.77584,0.08986524,-86.40142,0.3189417,13.89469,5.862787,328.6806,423.1139,22.22669,295.4579,262.1156,NAN,NAN,NAN,NAN,NAN,718.8109,97.22061,277.7378,139.7162,105.5948,900,98.74374,Kljun et al,201.5,-0.6149626,0,275.9356,9,0,0,0,0,0.1403345,9
FLUX_BKLN,Flux_NYSMesonet,2019-06-15 01:00:00.000000,151,2019,6,15,1,0,0,0,201906150030,201906150100,9.999659,0.440085,3,18000,12.51252,3,0.01840303,0.009201516,3,18000,-11.84966,4,18000,0.1846222,1,-0.9470243,0.3940699,0.0250496,1.085594,0.01845611,487.6435,414.1877,1.864876,743.5614,3.613362,0.981616,9.735643,0.05118516,7.154696,0.03955385,0.9676849,101.259,0.01679291,22.5374,0.1357485,35.59338,6.562954,0.9763165,2.743233,17.66916,6.031698,1181.724,0.6832452,1.188879,1009.705,2447.699,3.867079,3.763245,7.445981,273.7706,287.7294,13.27281,3.763726,1.038632,0,0.8979863,3.72529e-09,0.5348374,23.44855,0.1333372,-93.72632,0,-3.519691,2.431422,327.3391,415.1143,20.82081,294.866,262.1714,NAN,NAN,NAN,NAN,NAN,476.0965,93.84177,273.2863,135.7031,102.4744,900,98.10553,Kljun et al,201.5,-0.9175004,0,287.7294,9,0,0,0,0,0.179398,9
FLUX_BKLN,Flux_NYSMesonet,2019-06-15 01:30:00.000000,152,2019,6,15,1,30,0,0,201906150100,201906150130,10.28244,0.4525301,1,18000,10.31926,1,0.01517185,0.007585925,1,18000,-18.36244,2,18000,0.1108647,1,-1.779433,0.3051177,0.05004911,0.489145,0.06360686,141.4942,418.7022,3.179299,752.8902,5.925436,0.9812267,9.789509,0.04892538,7.206003,0.03928059,0.9673726,101.3029,0.01649384,22.16902,0.1475864,36.61577,6.648619,0.9820919,2.682475,17.00383,5.975655,1183.648,0.6950161,1.190854,1009.736,2448.57,2.562332,2.489111,5.339621,270.4534,291.0466,13.69257,2.489563,0.6822763,0,0.6088253,-3.72529e-09,0.376989,23.08404,0.1442347,-89.05307,0,-4.256152,2.634457,325.7763,407.9388,19.54209,294.1638,262.2237,NAN,NAN,NAN,NAN,NAN,257.2664,101.164,308.2748,148.6337,111.9971,900,96.49742,Kljun et al,201.5,-1.087853,0,291.0466,9,0,0,0,0,0.179398,9
FLUX_BKLN,Flux_NYSMesonet,2019-06-15 02:00:00.000000,153,2019,6,15,2,0,0,0,201906150130,201906150200,6.099001,0.268417,7,18000,3.805986,7,0.005593345,0.002796673,7,18000,-8.230304,7,18000,0.07388603,1,-2.162463,0.2488319,0.02744827,0.3673994,0.05286671,170.2395,426.0535,3.188163,767.6154,6.063021,0.9812092,9.935213,0.06926571,7.327645,0.05609627,0.9673476,101.3646,0.0135678,21.72674,0.1934442,38.19761,6.870059,0.9971722,2.611137,16.13965,6.115346,1185.974,0.8389349,1.193302,1009.821,2449.616,2.646488,2.591573,4.929009,262.2068,299.2932,11.6679,2.591725,0.5810999,0,0.5255632,0,0.3477141,22.65391,0.1878108,-84.16833,0,-3.468524,2.812915,324.6302,402.5172,18.56516,293.5802,262.3423,NAN,NAN,NAN,NAN,NAN,275.4387,91.67733,278.1122,134.3866,101.2931,900,96.72843,Kljun et al,201.5,-0.6150773,0,299.2932,9,0,0,0,0,0.179398,9
FLUX_BKLN,Flux_NYSMesonet,2019-06-15 02:30:00.000000,154,2019,6,15,2,30,0,0,201906150200,201906150230,10.69192,0.4705514,5,18000,4.723198,5,0.006937935,0.003468968,5,18000,-11.44721,5,18000,0.1059341,2,-2.423615,0.2976579,0.03184867,0.6051168,0.04307979,208.9147,426.7361,3.276167,770.2628,5.904886,0.9813992,10.11758,0.08595212,7.475932,0.06774465,0.9675812,101.3973,0.01264083,21.22485,0.1861932,40.11825,7.137023,1.01562,2.532112,15.16492,6.222524,1188.165,0.7875144,1.195641,1009.928,2450.803,2.695897,2.605276,5.967746,250.1919,311.3081,14.85073,2.605537,0.7911872,0,0.671701,3.72529e-09,0.3647937,22.16733,0.1798326,-80.87225,0,-3.354513,2.577657,323.6915,398.6316,17.85869,293.1345,262.4687,NAN,NAN,NAN,NAN,NAN,299.8886,101.8242,305.8537,148.8665,112.2474,900,96.99448,Kljun et al,201.5,-0.8048319,0,311.3081,9,0,0,0,0,0.179398,9
FLUX_BKLN,Flux_NYSMesonet,2019-06-15 03:00:00.000000,155,2019,6,15,3,0,0,0,201906150230,201906150300,8.182936,0.360131,3,18000,8.732906,3,0.0128211,0.006410548,3,18000,-19.49837,3,18000,0.1108946,1,-2.232747,0.3042272,0.05295362,0.6240534,0.06854576,131.2991,426.4073,3.51489,771.1028,6.692879,0.9819101,10.51697,0.2043902,7.785555,0.1566455,0.9680517,101.4383,0.01013099,20.68144,0.2541906,43.12986,7.701252,1.055718,2.449051,13.93333,6.32899,1190.374,0.9049092,1.198159,1010.16,2452.088,2.914552,2.822416,5.85742,253.3088,308.1912,14.40173,2.823101,0.7544218,0,0.7110967,3.72529e-09,0.4162884,21.65909,0.2376972,-80.3012,0,-3.679739,2.063768,321.8186,396.3763,17.44619,292.807,262.6666,NAN,NAN,NAN,NAN,NAN,250.8213,93.23051,285.3676,137.1003,103.2941,900,96.40771,Kljun et al,201.5,-1.261863,0,308.1912,9,0,0,0,0,0.179398,9
FLUX_BKLN,Flux_NYSMesonet,2019-06-15 03:30:00.000000,156,2019,6,15,3,30,0,0,201906150300,201906150330,5.916957,0.2604053,3,18000,7.440506,3,0.01091767,0.005458837,3,18000,-9.507082,3,18000,0.07728609,1,-1.277747,0.2537079,0.03088989,0.4502152,0.05639584,159.5862,427.0007,2.374191,773.67,4.536381,0.9818755,10.81042,0.07222419,8.018206,0.05701358,0.9680732,101.4672,0.01115984,20.11156,0.1502025,45.906,8.107288,1.085171,2.364225,12.79054,6.684861,1192.679,0.6568187,1.200697,1010.331,2453.436,2.402791,2.33689,4.972912,249.7054,311.7946,13.41439,2.337099,0.6951034,0,0.5566695,7.450581e-09,0.32769,21.11439,0.145243,-78.45736,0,-3.633875,2.140075,319.8048,392.4882,16.73075,292.0904,262.8684,NAN,NAN,NAN,NAN,NAN,268.7039,97.63639,296.4809,143.2383,107.9532,900,96.64642,Kljun et al,201.5,-0.7764023,0,311.7946,9,0,0,0,0,0.179398,9
FLUX_BKLN,Flux_NYSMesonet,2019-06-15 04:00:00.000000,157,2019,6,15,4,0,0,0,201906150330,201906150400,7.64524,0.336467,1,18000,9.580861,1,0.01405438,0.007027188,1,18000,-13.68734,1,18000,0.09581781,1,-1.428613,0.2822899,0.03991539,0.5267019,0.05923842,151.9284,427.2341,2.50374,775.2705,4.615408,0.9818977,10.6669,0.09151126,7.923772,0.06692355,0.9680901,101.5073,0.01006362,19.82315,0.1181941,46.13456,7.918621,1.071339,2.322335,12.50996,6.69577,1194.495,0.5728204,1.202419,1010.247,2454.118,2.712427,2.630535,5.312983,250.7797,310.7203,14.07427,2.631098,0.6713539,0,0.6665954,7.450581e-09,0.3979174,20.81178,0.1186317,-76.33914,0,-2.795652,2.701629,319.3468,390.1887,16.30556,291.6686,262.719,NAN,NAN,NAN,NAN,NAN,263.8628,91.041,277.3868,133.6442,100.7142,900,96.58507,Kljun et al,201.5,-1.185867,0,310.7203,9,0,0,0,0,0.179398,9
FLUX_BKLN,Flux_NYSMesonet,2019-06-15 04:30:00.000000,158,2019,6,15,4,30,0,0,201906150400,201906150430,4.545164,0.2000327,2,18000,8.634274,2,0.01266275,0.006331375,2,18000,-11.75192,1,18000,0.1269826,1,-1.361078,0.3247698,0.02975489,0.9878719,0.03331869,270.1187,423.5016,2.054782,769.5357,3.749367,0.9821315,10.48354,0.08508345,7.798094,0.06263515,0.9683603,101.5392,0.009928438,19.57279,0.1079954,46.07434,7.671621,1.053446,2.286519,12.33074,6.573593,1196.109,0.5234911,1.203907,1010.141,2454.71,3.256307,3.127657,6.768066,260.9286,300.5714,16.10006,3.127681,0.9688411,0,0.9022644,9.313226e-10,0.472239,20.54369,0.1079019,-77.31834,0,-3.068962,2.414182,317.8544,389.6896,16.21294,291.5806,262.812,NAN,NAN,NAN,NAN,NAN,338.5807,88.80679,264.8001,129.3954,97.61075,900,97.33775,Kljun et al,201.5,-0.2293848,0,300.5714,9,0,0,0,0,0.179398,9
