stid,table,datetime,record_number,year,month,day,hour,minute,second,microsecond,TIMESTAMP_START,TIMESTAMP_END,FC,FC_mass,FC_QC,FC_samples_Tot,LE,LE_QC,ET,ET_interval,ET_QC,LE_samples_Tot,H,H_QC,H_samples_Tot,TAU,TAU_QC,Bowen_ratio,USTAR,TSTAR,TKE,ZL,MO_LENGTH,CO2,CO2_SIGMA,CO2_density_Avg,CO2_density_SIGMA,CO2_sig_strgth_Min,H2O,H2O_SIGMA,H2O_density_Avg,H2O_density_SIGMA,H2O_sig_strgth_Min,PA,PA_SIGMA,Tc,Tc_SIGMA,RH,T_DP,e,e_sat,VPD,q,rho_d,rho_d_SIGMA,rho_a,Cp,Lv,WS,WS_RSLT,WS_MAX,WD,WD_SONIC,WD_SIGMA,U,U_SIGMA,V,V_SIGMA,W,W_SIGMA,Ts,Ts_SIGMA,Rn,ALB,SW_IN,SW_OUT,LW_IN,LW_OUT,T_surf_eff,T_nr,LWS_volt,G_6cm,G_HFP01_1,G_HFP01_2,G_HFP01_3,G_HFP01_4,PBLH,FETCH_MAX,FETCH_90,FETCH_55,FETCH_40,UPWND_DIST_INTRST,FTPRNT_DIST_INTRST,FTPRNT_EQUATION,sonic_azimuth,alpha,beta,gamma,height_measurement,height_canopy,displacement_user,d,roughness_user,z0,z
FLUX_BKLN,Flux_NYSMesonet,2019-07-28 00:00:00.000000,2213,2019,7,28,0,0,0,0,201907272330,201907280000,1.738284,0.07650186,4,18000,-6.248526,6,-0.0092137,-0.00460685,6,18000,24.44802,3,18000,0.6383243,1,-3.912605,0.7354191,-0.02769993,3.029398,-0.006115237,-1471.734,395.5319,0.5529442,699.5634,0.8826807,0.9754803,22.10239,0.1417114,16.00263,0.1000723,0.9606701,101.8866,0.008817283,25.18402,0.07982803,68.50153,18.97685,2.203239,3.216401,10.13163,13.83899,1164.241,0.3241307,1.180243,1016.854,2441.44,4.754404,4.509555,10.53069,174.8298,26.67018,18.38172,4.509849,1.790837,0,1.422127,1.490116e-08,0.9106326,27.25649,0.08215445,-42.69086,0.2556784,38.29787,9.194216,379.5563,451.3508,27.03599,298.3598,266.2712,NAN,NAN,NAN,NAN,NAN,1000,73.43567,208.1717,105.1746,79.52744,900,99.09588,Kljun et al,201.5,-0.6679265,0,26.67018,9,0,0,0,0,0.7284209,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-28 00:30:00.000000,2214,2019,7,28,0,30,0,0,201907280000,201907280030,4.42655,0.1948125,4,18000,6.120205,6,0.009023874,0.004511937,6,18000,8.118197,4,18000,0.4270892,1,1.326458,0.6015428,-0.01124128,1.958005,-0.00394775,-2279.78,397.5048,1.029642,702.8404,1.713563,0.9748203,22.64672,0.1967601,16.39179,0.1410493,0.9600713,101.8862,0.00441274,25.11408,0.0682757,70.44449,19.35838,2.256287,3.203028,9.467409,13.74073,1163.889,0.2435767,1.180281,1017.166,2441.605,3.094545,2.888292,8.46914,176.2787,25.22125,20.91156,2.890184,1.512434,0,1.043117,-7.450581e-09,0.7351581,27.23644,0.06342727,-66.30641,0.1836035,2.656812,2.761828,377.1765,443.3779,25.70194,297.9377,266.649,NAN,NAN,NAN,NAN,NAN,1000,74.20998,210.3424,106.2835,80.36593,900,99.09589,Kljun et al,201.5,-2.069304,0,25.22125,9,0,0,0,0,0.7284209,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-28 01:00:00.000000,2215,2019,7,28,1,0,0,0,201907280030,201907280100,1.078085,0.04744654,4,18000,-3.388843,4,-0.004996736,-0.002498368,4,18000,0.9681692,4,18000,0.2844134,1,-0.2856931,0.490914,-0.001642651,1.302588,-0.0006464359,-13922.49,399.868,0.8851461,706.8203,1.499666,0.9746719,22.93123,0.1265432,16.59308,0.091532,0.9599267,101.8924,0.006688868,25.1329,0.05738181,71.23356,19.55597,2.284138,3.206614,9.224753,14.30638,1163.562,0.1687638,1.180155,1017.329,2441.561,3.047515,2.872826,6.404254,181.0359,20.46414,19.39299,2.87284,1.165372,0,0.9448119,1.862645e-09,0.5953273,27.28172,0.05318488,-65.69381,0,-2.339108,2.232241,377.9563,439.0788,24.97524,297.7254,266.9365,NAN,NAN,NAN,NAN,NAN,1000,74.67123,211.635,106.9441,80.86546,900,99.09597,Kljun et al,201.5,-0.2090355,0,20.46414,9,0,0,0,0,0.7284209,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-28 01:30:00.000000,2216,2019,7,28,1,30,0,0,201907280100,201907280130,2.36732,0.1041857,3,18000,37.52077,4,0.05533037,0.02766519,4,18000,-7.177617,4,18000,0.1639199,1,-0.1912971,0.372687,0.01604658,1.004751,0.009437404,953.6522,401.6676,0.9613028,710.2763,1.701209,0.9743278,22.31479,0.4261679,16.15321,0.3052706,0.9596016,101.9165,0.00705484,25.26805,0.09049605,68.82692,19.12925,2.224585,3.232537,10.07952,14.26384,1164.013,0.2677123,1.180166,1016.976,2441.241,2.712912,2.565135,5.744284,183.1843,18.31568,18.90471,2.565236,1.039026,0,0.8335443,1.862645e-09,0.4849042,27.36075,0.05660793,-64.90254,0,-2.295198,2.574745,376.3174,436.35,24.51102,297.6698,266.9141,NAN,NAN,NAN,NAN,NAN,770.6996,70.58369,201.8855,101.353,76.60953,900,98.82819,Kljun et al,201.5,-0.5096068,0,18.31568,9,0,0,0,0,0.7284209,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-28 02:00:00.000000,2217,2019,7,28,2,0,0,0,201907280130,201907280200,2.123155,0.09344004,8,18000,-0.9060604,8,-0.00133621,-0.0006681051,8,18000,-0.4362026,8,18000,0.09036001,1,0.4814278,0.2766615,0.001313882,0.8592417,0.002352083,3826.396,402.8501,1.199992,712.9575,2.013238,0.9740177,21.47377,0.0897691,15.55735,0.06297003,0.9592782,101.9381,0.005274356,25.32953,0.08352949,66.05352,18.53341,2.142977,3.244374,11.01397,13.48534,1164.978,0.4058939,1.180535,1016.493,2441.096,2.984856,2.885679,6.864128,196.9119,4.588052,14.76484,2.886779,0.9826907,0,0.7330214,0,0.4642004,27.34476,0.08580729,-63.22235,0,-2.155279,2.383216,376.3749,435.0588,24.29057,297.7741,266.6389,NAN,NAN,NAN,NAN,NAN,1000,57.59015,163.764,82.48067,62.36747,900,99.0959,Kljun et al,201.5,1.583449,0,4.588052,9,0,0,0,0,0.7284209,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-28 02:30:00.000000,2218,2019,7,28,2,30,0,0,201907280200,201907280230,4.113463,0.1810335,4,18000,2.749134,4,0.004053478,0.002026739,4,18000,-4.150654,2,18000,0.1315163,2,-1.509804,0.3336506,0.01035893,0.9141072,0.01082588,831.3408,404.5129,2.340519,716.4059,4.157632,0.9740776,21.51279,0.08700342,15.59661,0.06162327,0.9593298,101.9443,0.003657555,25.1257,0.03640768,66.98192,18.56276,2.146918,3.205232,10.58314,13.42788,1165.8,0.1990184,1.181396,1016.515,2441.578,2.598669,2.469332,5.562955,199.519,1.981033,18.07056,2.469385,1.004358,0,0.7743433,0,0.4689045,27.14316,0.03851426,-61.72163,0,-2.547374,2.043255,376.3195,433.4505,24.01523,297.6447,266.671,NAN,NAN,NAN,NAN,NAN,693.3763,66.36205,190.7781,95.4118,72.10603,900,98.69798,Kljun et al,201.5,-0.4104182,0,1.981033,9,0,0,0,0,0.7284209,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-28 03:00:00.000000,2219,2019,7,28,3,0,0,0,201907280230,201907280300,7.150233,0.3146818,3,18000,7.862794,4,0.01159057,0.005795287,4,18000,-6.879166,4,18000,0.2172772,1,-0.8749009,0.4286668,0.01335337,1.240655,0.008197121,1097.946,406.0861,1.71531,719.9339,2.960064,0.9740036,21.25404,0.1500084,15.4249,0.104132,0.9592559,101.9391,0.005791203,24.87865,0.1042938,67.17128,18.37265,2.121525,3.158426,10.36901,13.07011,1167.003,0.4693525,1.182428,1016.367,2442.162,2.82544,2.649109,6.847397,207.0641,354.4359,20.2351,2.64913,1.126079,0,0.9343461,9.313226e-10,0.5833123,26.87049,0.1133977,-60.13147,0,-2.390095,1.922462,375.8291,431.648,23.70587,297.4163,266.6724,NAN,NAN,NAN,NAN,NAN,861.913,68.0971,194.1027,97.66524,73.83457,900,98.95169,Kljun et al,201.5,-0.1400698,0,354.4359,9,0,0,0,0,0.7284209,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-28 03:30:00.000000,2220,2019,7,28,3,30,0,0,201907280300,201907280330,4.615517,0.2031289,7,18000,0.659719,9,0.0009721935,0.0004860967,9,18000,8.23792,7,18000,0.1849527,4,12.48701,0.3952961,-0.01732533,1.358873,-0.01354881,-664.2652,404.6279,2.944093,718.1717,5.111087,0.9744512,21.03971,0.09896892,15.2869,0.06885298,0.9596823,101.9254,0.005907437,24.55931,0.1055716,67.78055,18.21253,2.100291,3.098749,9.984579,13.14894,1168.342,0.4172764,1.183629,1016.244,2442.917,3.186805,3.023254,7.436858,198.0251,3.474933,18.34994,3.023375,1.200721,0,0.9367894,-3.72529e-09,0.6312229,26.52919,0.1103299,-58.98179,0,-2.419635,1.678071,375.5729,430.457,23.5009,297.1874,266.6473,NAN,NAN,NAN,NAN,NAN,1192.147,69.8885,197.312,99.95385,75.59481,900,99.24096,Kljun et al,201.5,0.5132427,0,3.474933,9,0,0,0,0,0.3912196,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-28 04:00:00.000000,2221,2019,7,28,4,0,0,0,201907280330,201907280400,1.51383,0.06662366,7,18000,-9.848045,7,-0.01450882,-0.007254408,7,18000,-3.873967,7,18000,0.09162633,3,0.3933742,0.2781134,0.01156983,1.151648,0.02108411,426.8618,406.2112,3.506109,721.522,6.146214,0.9747898,21.1734,0.119196,15.39554,0.08306149,0.9600388,101.9239,0.00307195,24.29324,0.08217843,69.29571,18.31106,2.113327,3.049759,9.364317,13.09441,1169.217,0.4009025,1.184613,1016.32,2443.546,2.66219,2.473725,6.410327,209.8087,351.6913,21.55168,2.47393,1.042253,0,0.9755545,-3.72529e-09,0.5150725,26.27371,0.08831543,-57.79271,0,-2.437419,1.636714,374.8802,428.5988,23.18021,296.8676,266.7677,NAN,NAN,NAN,NAN,NAN,437.6713,62.07215,183.1293,89.90777,67.87755,900,97.93958,Kljun et al,201.5,0.7312464,0,351.6913,9,0,0,0,0,0.3912196,9
FLUX_BKLN,Flux_NYSMesonet,2019-07-28 04:30:00.000000,2222,2019,7,28,4,30,0,0,201907280400,201907280430,5.980966,0.2632223,4,18000,-21.98528,4,-0.03238639,-0.0161932,4,18000,-11.18902,3,18000,0.2330998,1,0.5089325,0.4435329,0.02094678,1.213843,0.01454813,618.636,407.9016,4.261294,724.6645,7.541404,0.9746284,21.28707,0.1628194,15.48118,0.1152752,0.9598986,101.9131,0.005854814,24.17139,0.04999116,70.16343,18.39279,2.124211,3.02754,9.033297,13.10988,1169.443,0.3120261,1.184924,1016.386,2443.835,2.463518,2.287872,7.137934,214.2305,347.2695,21.62849,2.28809,1.145271,0,0.8879168,0,0.5724015,26.16156,0.05354195,-57.53039,0,-2.127051,2.010421,373.4764,426.8694,22.88084,296.5923,266.8933,NAN,NAN,NAN,NAN,NAN,558.9078,82.86935,239.7493,119.5083,90.27891,900,98.38571,Kljun et al,201.5,0.7972095,0,347.2695,9,0,0,0,0,0.3912196,9
